instrument,sharpe,n,k,sma_len,entry_frac,exit_z
WTI,0.04477366778679529,50,2.0,50,0.9,0.5
WTI,0.10844577246979932,50,2.0,50,1.0,-0.5
WTI,0.10764123371847374,50,2.0,50,1.0,0.0
WTI,0.08637385129308095,50,2.0,50,1.0,0.5
WTI,0.3123295468236703,50,2.5,10,0.7,-0.5
WTI,0.31500792749100126,50,2.5,10,0.7,0.0
WTI,0.2495248880354613,50,2.5,10,0.7,0.5
WTI,0.42242509054756605,50,2.5,10,0.9,-0.5
WTI,0.3934514943414448,50,2.5,10,0.9,0.0
WTI,0.3178743051586511,50,2.5,10,0.9,0.5
WTI,0.3188053604505735,50,2.5,10,1.0,-0.5
WTI,0.24365194808573692,50,2.5,10,1.0,0.0
WTI,0.22915014393082633,50,2.5,10,1.0,0.5
WTI,0.3125574022631887,50,2.5,20,0.7,-0.5
WTI,0.3140127379597439,50,2.5,20,0.7,0.0
WTI,0.25444548331921013,50,2.5,20,0.7,0.5
WTI,0.43554922086835274,50,2.5,20,0.9,-0.5
WTI,0.4052142578972606,50,2.5,20,0.9,0.0
WTI,0.33233712314732694,50,2.5,20,0.9,0.5
WTI,0.3388258878101124,50,2.5,20,1.0,-0.5
WTI,0.26280209486940476,50,2.5,20,1.0,0.0
WTI,0.24961947790712224,50,2.5,20,1.0,0.5
WTI,0.017283092703677887,50,2.5,50,0.7,-0.5
WTI,0.036968162730969104,50,2.5,50,0.7,0.0
WTI,0.014464803703295642,50,2.5,50,0.7,0.5
WTI,0.07447193063082422,50,2.5,50,0.9,-0.5
WTI,0.0979908195973519,50,2.5,50,0.9,0.0
WTI,0.1002186860627153,50,2.5,50,0.9,0.5
WTI,0.0016052777097496894,50,2.5,50,1.0,-0.5
WTI,-0.026115183573381964,50,2.5,50,1.0,0.0
WTI,0.009781821488839479,50,2.5,50,1.0,0.5
WTI,0.2979752750740902,50,3.0,10,0.7,-0.5
WTI,0.27236912560881865,50,3.0,10,0.7,0.0
WTI,0.21509943795724096,50,3.0,10,0.7,0.5
WTI,0.180133134288059,50,3.0,10,0.9,-0.5
WTI,0.16432120570878045,50,3.0,10,0.9,0.0
WTI,0.13928729687691124,50,3.0,10,0.9,0.5
WTI,0.15017681170507388,50,3.0,10,1.0,-0.5
WTI,0.1664118813779454,50,3.0,10,1.0,0.0
WTI,0.2269250495193761,50,3.0,10,1.0,0.5
WTI,0.3114245414463879,50,3.0,20,0.7,-0.5
WTI,0.28517838017364483,50,3.0,20,0.7,0.0
WTI,0.2272443309930225,50,3.0,20,0.7,0.5
WTI,0.19066609645369478,50,3.0,20,0.9,-0.5
WTI,0.17450159218523675,50,3.0,20,0.9,0.0
WTI,0.14924652519610337,50,3.0,20,0.9,0.5
WTI,0.16369958555500488,50,3.0,20,1.0,-0.5
WTI,0.1789026528206522,50,3.0,20,1.0,0.0
WTI,0.23792510646545198,50,3.0,20,1.0,0.5
WTI,0.17577555424228952,50,3.0,50,0.7,-0.5
WTI,0.20486332950105815,50,3.0,50,0.7,0.0
WTI,0.16909710717040588,50,3.0,50,0.7,0.5
WTI,0.03825722693774078,50,3.0,50,0.9,-0.5
WTI,0.06539359451594184,50,3.0,50,0.9,0.0
WTI,0.05621264435733789,50,3.0,50,0.9,0.5
WTI,-0.005086068884014351,50,3.0,50,1.0,-0.5
WTI,0.01678744022382435,50,3.0,50,1.0,0.0
WTI,0.05566462408299279,50,3.0,50,1.0,0.5
WTI,0.010478982883802687,80,1.5,10,0.7,-0.5
WTI,0.06064848872525572,80,1.5,10,0.7,0.0
WTI,0.014461844997752325,80,1.5,10,0.7,0.5
WTI,0.05108574542922755,80,1.5,10,0.9,-0.5
WTI,0.07338989819457521,80,1.5,10,0.9,0.0
WTI,-0.0362679493046475,80,1.5,10,0.9,0.5
WTI,0.009299511828487974,80,1.5,10,1.0,-0.5
WTI,0.025657099816195576,80,1.5,10,1.0,0.0
WTI,-0.08737434838356407,80,1.5,10,1.0,0.5
WTI,0.1425099610899123,80,1.5,20,0.7,-0.5
WTI,0.1615534392390016,80,1.5,20,0.7,0.0
WTI,0.11100865828289215,80,1.5,20,0.7,0.5
WTI,0.19167981069723586,80,1.5,20,0.9,-0.5
WTI,0.177865446344215,80,1.5,20,0.9,0.0
WTI,0.06490135905454526,80,1.5,20,0.9,0.5
WTI,0.1757078422053706,80,1.5,20,1.0,-0.5
WTI,0.21489797247097592,80,1.5,20,1.0,0.0
WTI,0.10808484365816153,80,1.5,20,1.0,0.5
WTI,-0.02088681638383415,80,1.5,50,0.7,-0.5
WTI,-0.010942437957454816,80,1.5,50,0.7,0.0
WTI,-0.007012034653766891,80,1.5,50,0.7,0.5
WTI,0.0017644489299413527,80,1.5,50,0.9,-0.5
WTI,0.0018424144477783093,80,1.5,50,0.9,0.0
WTI,-0.018268744521438045,80,1.5,50,0.9,0.5
WTI,-0.000992569709304953,80,1.5,50,1.0,-0.5
WTI,0.0019288103590764311,80,1.5,50,1.0,0.0
WTI,-0.016014404941203913,80,1.5,50,1.0,0.5
WTI,0.16920358360924648,80,2.0,10,0.7,-0.5
WTI,0.16430534216825338,80,2.0,10,0.7,0.0
WTI,0.05417558390692542,80,2.0,10,0.7,0.5
WTI,0.24629650230318345,80,2.0,10,0.9,-0.5
WTI,0.2297418259023397,80,2.0,10,0.9,0.0
WTI,0.12610289101583674,80,2.0,10,0.9,0.5
WTI,0.2060339789568032,80,2.0,10,1.0,-0.5
WTI,0.19841572429477533,80,2.0,10,1.0,0.0
WTI,0.05245324028138236,80,2.0,10,1.0,0.5
WTI,0.17138541919536382,80,2.0,20,0.7,-0.5
WTI,0.1611326636314145,80,2.0,20,0.7,0.0
WTI,0.04753523594402433,80,2.0,20,0.7,0.5
WTI,0.25748057927623086,80,2.0,20,0.9,-0.5
WTI,0.21786309439508458,80,2.0,20,0.9,0.0
WTI,0.11179062881929269,80,2.0,20,0.9,0.5
WTI,0.21806691058306796,80,2.0,20,1.0,-0.5
WTI,0.18609310933851297,80,2.0,20,1.0,0.0
WTI,0.03787944403831094,80,2.0,20,1.0,0.5
WTI,0.1749379504318877,80,2.0,50,0.7,-0.5
WTI,0.15507098746699435,80,2.0,50,0.7,0.0
WTI,0.11615884615994496,80,2.0,50,0.7,0.5
WTI,0.2016046655479048,80,2.0,50,0.9,-0.5
WTI,0.21043515786651892,80,2.0,50,0.9,0.0
WTI,0.16113532480317114,80,2.0,50,0.9,0.5
WTI,0.15503892034732686,80,2.0,50,1.0,-0.5
WTI,0.18652126230558094,80,2.0,50,1.0,0.0
WTI,0.11163319094131248,80,2.0,50,1.0,0.5
WTI,0.2683788759711904,80,2.5,10,0.7,-0.5
WTI,0.25308976415207846,80,2.5,10,0.7,0.0
WTI,0.15516012193655418,80,2.5,10,0.7,0.5
WTI,0.15835110342136371,80,2.5,10,0.9,-0.5
WTI,0.10195360002873659,80,2.5,10,0.9,0.0
WTI,0.043208159579515314,80,2.5,10,0.9,0.5
WTI,0.26208230704638436,80,2.5,10,1.0,-0.5
WTI,0.17930221297562388,80,2.5,10,1.0,0.0
WTI,0.10228716312414363,80,2.5,10,1.0,0.5
WTI,0.2683788759711904,80,2.5,20,0.7,-0.5
WTI,0.25308976415207846,80,2.5,20,0.7,0.0
WTI,0.15516012193655418,80,2.5,20,0.7,0.5
WTI,0.15835110342136371,80,2.5,20,0.9,-0.5
WTI,0.10195360002873659,80,2.5,20,0.9,0.0
WTI,0.043208159579515314,80,2.5,20,0.9,0.5
WTI,0.26208230704638436,80,2.5,20,1.0,-0.5
WTI,0.17930221297562388,80,2.5,20,1.0,0.0
WTI,0.10228716312414363,80,2.5,20,1.0,0.5
WTI,0.24556713426183913,80,2.5,50,0.7,-0.5
WTI,0.20292502069924825,80,2.5,50,0.7,0.0
WTI,0.1142893212559004,80,2.5,50,0.7,0.5
WTI,0.15865288029856647,80,2.5,50,0.9,-0.5
WTI,0.08253492623053643,80,2.5,50,0.9,0.0
WTI,0.03456655131847231,80,2.5,50,0.9,0.5
WTI,0.19668254748253963,80,2.5,50,1.0,-0.5
WTI,0.17007632967112346,80,2.5,50,1.0,0.0
WTI,0.0947214370357343,80,2.5,50,1.0,0.5
WTI,0.19518943793132773,80,3.0,10,0.7,-0.5
WTI,0.1610968708712877,80,3.0,10,0.7,0.0
WTI,0.034456685581713886,80,3.0,10,0.7,0.5
WTI,0.24259791709008277,80,3.0,10,0.9,-0.5
WTI,0.1370937225664896,80,3.0,10,0.9,0.0
WTI,0.07932596705208206,80,3.0,10,0.9,0.5
WTI,0.09978728055238921,80,3.0,10,1.0,-0.5
WTI,0.052034571434769285,80,3.0,10,1.0,0.0
WTI,0.0051580221634203935,80,3.0,10,1.0,0.5
WTI,0.19518943793132773,80,3.0,20,0.7,-0.5
WTI,0.1610968708712877,80,3.0,20,0.7,0.0
WTI,0.034456685581713886,80,3.0,20,0.7,0.5
WTI,0.24259791709008277,80,3.0,20,0.9,-0.5
WTI,0.1370937225664896,80,3.0,20,0.9,0.0
WTI,0.07932596705208206,80,3.0,20,0.9,0.5
WTI,0.09978728055238921,80,3.0,20,1.0,-0.5
WTI,0.052034571434769285,80,3.0,20,1.0,0.0
WTI,0.0051580221634203935,80,3.0,20,1.0,0.5
WTI,0.2819846192427784,80,3.0,50,0.7,-0.5
WTI,0.22330594463607364,80,3.0,50,0.7,0.0
WTI,0.09992173625539334,80,3.0,50,0.7,0.5
WTI,0.27018935982295644,80,3.0,50,0.9,-0.5
WTI,0.2759704302099267,80,3.0,50,0.9,0.0
WTI,0.19898685610661246,80,3.0,50,0.9,0.5
WTI,0.17979815190104842,80,3.0,50,1.0,-0.5
WTI,0.17038444900767952,80,3.0,50,1.0,0.0
WTI,0.09999430493076811,80,3.0,50,1.0,0.5
WTI,0.0408274198849487,100,1.5,10,0.7,-0.5
WTI,-0.00880986084535644,100,1.5,10,0.7,0.0
WTI,-0.03665543439277341,100,1.5,10,0.7,0.5
WTI,0.07708067730385644,100,1.5,10,0.9,-0.5
WTI,0.05603316680271207,100,1.5,10,0.9,0.0
WTI,0.016416360150756544,100,1.5,10,0.9,0.5
WTI,0.07578822749523882,100,1.5,10,1.0,-0.5
WTI,0.026881735945917477,100,1.5,10,1.0,0.0
WTI,-0.025952552714404425,100,1.5,10,1.0,0.5
WTI,0.18542364723026808,100,1.5,20,0.7,-0.5
WTI,0.10716653242209591,100,1.5,20,0.7,0.0
WTI,0.10012868671233456,100,1.5,20,0.7,0.5
WTI,0.22009762118198334,100,1.5,20,0.9,-0.5
WTI,0.14485093474707658,100,1.5,20,0.9,0.0
WTI,0.11723275463019245,100,1.5,20,0.9,0.5
WTI,0.18995050736833483,100,1.5,20,1.0,-0.5
WTI,0.09752235727031462,100,1.5,20,1.0,0.0
WTI,0.06757708594226332,100,1.5,20,1.0,0.5
WTI,0.3116137211897098,100,1.5,50,0.7,-0.5
WTI,0.22911046290307735,100,1.5,50,0.7,0.0
WTI,0.18216489457138949,100,1.5,50,0.7,0.5
WTI,0.34910593516885485,100,1.5,50,0.9,-0.5
WTI,0.27085151849315814,100,1.5,50,0.9,0.0
WTI,0.20852051870905558,100,1.5,50,0.9,0.5
WTI,0.33223626473775036,100,1.5,50,1.0,-0.5
WTI,0.24876970662807757,100,1.5,50,1.0,0.0
WTI,0.18890849599844814,100,1.5,50,1.0,0.5
WTI,0.22949676155212842,100,2.0,10,0.7,-0.5
WTI,0.1297992142329443,100,2.0,10,0.7,0.0
WTI,0.08994411628250532,100,2.0,10,0.7,0.5
WTI,0.2402947616404378,100,2.0,10,0.9,-0.5
WTI,0.2142672747646527,100,2.0,10,0.9,0.0
WTI,0.14747380041470654,100,2.0,10,0.9,0.5
WTI,0.1428453574369739,100,2.0,10,1.0,-0.5
WTI,0.08081314071184789,100,2.0,10,1.0,0.0
WTI,-0.006228245649999319,100,2.0,10,1.0,0.5
WTI,0.19381024131558747,100,2.0,20,0.7,-0.5
WTI,0.09718256998985456,100,2.0,20,0.7,0.0
WTI,0.05962891990385002,100,2.0,20,0.7,0.5
WTI,0.17764195226952004,100,2.0,20,0.9,-0.5
WTI,0.16061114788855113,100,2.0,20,0.9,0.0
WTI,0.09941983926209141,100,2.0,20,0.9,0.5
WTI,0.10050173124760882,100,2.0,20,1.0,-0.5
WTI,0.05239578114787028,100,2.0,20,1.0,0.0
WTI,-0.02556973391703234,100,2.0,20,1.0,0.5
WTI,0.2642191392612394,100,2.0,50,0.7,-0.5
WTI,0.1799000452107526,100,2.0,50,0.7,0.0
WTI,0.14531140616670019,100,2.0,50,0.7,0.5
WTI,0.2612105663160599,100,2.0,50,0.9,-0.5
WTI,0.2569122712633133,100,2.0,50,0.9,0.0
WTI,0.19043668866398503,100,2.0,50,0.9,0.5
WTI,0.2049348263155865,100,2.0,50,1.0,-0.5
WTI,0.1786335196503309,100,2.0,50,1.0,0.0
WTI,0.10171991218778494,100,2.0,50,1.0,0.5
WTI,0.15717122857019566,100,2.5,10,0.7,-0.5
WTI,0.14007985296318817,100,2.5,10,0.7,0.0
WTI,0.08671996624860678,100,2.5,10,0.7,0.5
WTI,0.04938656508618289,100,2.5,10,0.9,-0.5
WTI,0.00010411559458121933,100,2.5,10,0.9,0.0
WTI,0.0017905883588222773,100,2.5,10,0.9,0.5
WTI,0.08716121809443245,100,2.5,10,1.0,-0.5
WTI,0.023334595430236728,100,2.5,10,1.0,0.0
WTI,0.02278275711363523,100,2.5,10,1.0,0.5
WTI,0.15957530156656735,100,2.5,20,0.7,-0.5
WTI,0.14225343891685993,100,2.5,20,0.7,0.0
WTI,0.08874499968110801,100,2.5,20,0.7,0.5
WTI,0.05212587919459705,100,2.5,20,0.9,-0.5
WTI,0.0026040907774805677,100,2.5,20,0.9,0.0
WTI,0.004124694714425689,100,2.5,20,0.9,0.5
WTI,0.09004821984319623,100,2.5,20,1.0,-0.5
WTI,0.025971511715134527,100,2.5,20,1.0,0.0
WTI,0.02524139521923365,100,2.5,20,1.0,0.5
WTI,0.20980772748774137,100,2.5,50,0.7,-0.5
WTI,0.20202963989315234,100,2.5,50,0.7,0.0
WTI,0.15318075716825438,100,2.5,50,0.7,0.5
WTI,0.1198754312431218,100,2.5,50,0.9,-0.5
WTI,0.1005607353391685,100,2.5,50,0.9,0.0
WTI,0.09979776261225286,100,2.5,50,0.9,0.5
WTI,0.17633086686646218,100,2.5,50,1.0,-0.5
WTI,0.12924254145431824,100,2.5,50,1.0,0.0
WTI,0.1741320589182525,100,2.5,50,1.0,0.5
WTI,0.09991330921149733,100,3.0,10,0.7,-0.5
WTI,0.056888570895308285,100,3.0,10,0.7,0.0
WTI,-0.0031245965687015658,100,3.0,10,0.7,0.5
WTI,0.0013284280653520885,100,3.0,10,0.9,-0.5
WTI,-0.02628915582893623,100,3.0,10,0.9,0.0
WTI,-0.039668823319618095,100,3.0,10,0.9,0.5
WTI,0.04316052460507149,100,3.0,10,1.0,-0.5
WTI,-0.021684467505203486,100,3.0,10,1.0,0.0
WTI,-0.006196671493919388,100,3.0,10,1.0,0.5
WTI,0.09991330921149733,100,3.0,20,0.7,-0.5
WTI,0.056888570895308285,100,3.0,20,0.7,0.0
WTI,-0.0031245965687015658,100,3.0,20,0.7,0.5
WTI,0.0013284280653520885,100,3.0,20,0.9,-0.5
WTI,-0.02628915582893623,100,3.0,20,0.9,0.0
WTI,-0.039668823319618095,100,3.0,20,0.9,0.5
WTI,0.04316052460507149,100,3.0,20,1.0,-0.5
WTI,-0.021684467505203486,100,3.0,20,1.0,0.0
WTI,-0.006196671493919388,100,3.0,20,1.0,0.5
WTI,0.08659326490441574,100,3.0,50,0.7,-0.5
WTI,0.05174792257978865,100,3.0,50,0.7,0.0
WTI,0.0040569535709407,100,3.0,50,0.7,0.5
WTI,0.010428142491017277,100,3.0,50,0.9,-0.5
WTI,-0.026337777654573135,100,3.0,50,0.9,0.0
WTI,0.03099723806755813,100,3.0,50,0.9,0.5
WTI,0.028486036275658284,100,3.0,50,1.0,-0.5
WTI,-0.026324140997356308,100,3.0,50,1.0,0.0
WTI,-0.012685959150876487,100,3.0,50,1.0,0.5
WTI,0.30243060882905354,150,1.5,10,0.7,-0.5
WTI,0.19728451931817867,150,1.5,10,0.7,0.0
WTI,0.23991941814845155,150,1.5,10,0.7,0.5
WTI,0.2953616200175958,150,1.5,10,0.9,-0.5
WTI,0.17626742748864144,150,1.5,10,0.9,0.0
WTI,0.18598722427117387,150,1.5,10,0.9,0.5
WTI,0.32724712949698054,150,1.5,10,1.0,-0.5
WTI,0.2922906278104355,150,1.5,10,1.0,0.0
WTI,0.2801462817932929,150,1.5,10,1.0,0.5
WTI,0.3752646325965297,150,1.5,20,0.7,-0.5
WTI,0.23156642874870348,150,1.5,20,0.7,0.0
WTI,0.2623466796761188,150,1.5,20,0.7,0.5
WTI,0.37159431494119954,150,1.5,20,0.9,-0.5
WTI,0.18780598732396056,150,1.5,20,0.9,0.0
WTI,0.19058018495881798,150,1.5,20,0.9,0.5
WTI,0.39606299089195884,150,1.5,20,1.0,-0.5
WTI,0.23084226477657213,150,1.5,20,1.0,0.0
WTI,0.2047571487479683,150,1.5,20,1.0,0.5
WTI,0.09414005971263412,150,1.5,50,0.7,-0.5
WTI,-0.028108525037511937,150,1.5,50,0.7,0.0
WTI,0.00524613697914917,150,1.5,50,0.7,0.5
WTI,0.05850972346480519,150,1.5,50,0.9,-0.5
WTI,-0.09714994845940443,150,1.5,50,0.9,0.0
WTI,-0.0854257275411972,150,1.5,50,0.9,0.5
WTI,0.08678488405518121,150,1.5,50,1.0,-0.5
WTI,-0.06457853674403377,150,1.5,50,1.0,0.0
WTI,-0.07741875699910598,150,1.5,50,1.0,0.5
WTI,0.19756250827673458,150,2.0,10,0.7,-0.5
WTI,0.028028449640140323,150,2.0,10,0.7,0.0
WTI,0.03894314026194234,150,2.0,10,0.7,0.5
WTI,0.22558130562514928,150,2.0,10,0.9,-0.5
WTI,0.019094175319089173,150,2.0,10,0.9,0.0
WTI,0.05328364044768182,150,2.0,10,0.9,0.5
WTI,0.2483614828806093,150,2.0,10,1.0,-0.5
WTI,0.07617950844918982,150,2.0,10,1.0,0.0
WTI,0.05877942583019668,150,2.0,10,1.0,0.5
WTI,0.02378199384360584,150,2.0,20,0.7,-0.5
WTI,-0.14039666546081592,150,2.0,20,0.7,0.0
WTI,-0.11900408968856084,150,2.0,20,0.7,0.5
WTI,0.016424402803176606,150,2.0,20,0.9,-0.5
WTI,-0.16287933849817138,150,2.0,20,0.9,0.0
WTI,-0.1124666699354915,150,2.0,20,0.9,0.5
WTI,0.015449533351120688,150,2.0,20,1.0,-0.5
WTI,-0.14831215822377272,150,2.0,20,1.0,0.0
WTI,-0.14096226794911426,150,2.0,20,1.0,0.5
WTI,0.0918191631179449,150,2.0,50,0.7,-0.5
WTI,-0.07926190673418476,150,2.0,50,0.7,0.0
WTI,-0.06168997525293484,150,2.0,50,0.7,0.5
WTI,0.08550100174119123,150,2.0,50,0.9,-0.5
WTI,-0.1007228376598666,150,2.0,50,0.9,0.0
WTI,-0.054796457454180374,150,2.0,50,0.9,0.5
WTI,0.07621470244567136,150,2.0,50,1.0,-0.5
WTI,-0.0939130839382242,150,2.0,50,1.0,0.0
WTI,-0.0904408683437444,150,2.0,50,1.0,0.5
WTI,0.17496255148634907,150,2.5,10,0.7,-0.5
WTI,-0.025424040307464237,150,2.5,10,0.7,0.0
WTI,0.0068565432196427065,150,2.5,10,0.7,0.5
WTI,0.16213978408271415,150,2.5,10,0.9,-0.5
WTI,-0.11623245712759107,150,2.5,10,0.9,0.0
WTI,-0.07205368689484844,150,2.5,10,0.9,0.5
WTI,0.16120155841133635,150,2.5,10,1.0,-0.5
WTI,-0.06180493048067783,150,2.5,10,1.0,0.0
WTI,-0.012149624007793347,150,2.5,10,1.0,0.5
WTI,0.07525290322781601,150,2.5,20,0.7,-0.5
WTI,-0.1137193278342036,150,2.5,20,0.7,0.0
WTI,-0.07530981534268923,150,2.5,20,0.7,0.5
WTI,0.048064092085649754,150,2.5,20,0.9,-0.5
WTI,-0.2140109004344757,150,2.5,20,0.9,0.0
WTI,-0.1635655659884831,150,2.5,20,0.9,0.5
WTI,0.021650761177655346,150,2.5,20,1.0,-0.5
WTI,-0.17550062563125374,150,2.5,20,1.0,0.0
WTI,-0.11868148175021863,150,2.5,20,1.0,0.5
WTI,0.08562944023916784,150,2.5,50,0.7,-0.5
WTI,-0.10418709930765155,150,2.5,50,0.7,0.0
WTI,-0.06650652611314292,150,2.5,50,0.7,0.5
WTI,0.052213982460101185,150,2.5,50,0.9,-0.5
WTI,-0.20965614418762576,150,2.5,50,0.9,0.0
WTI,-0.15965599420794363,150,2.5,50,0.9,0.5
WTI,0.10725367101283827,150,2.5,50,1.0,-0.5
WTI,-0.1181171433185047,150,2.5,50,1.0,0.0
WTI,-0.0651588717748626,150,2.5,50,1.0,0.5
WTI,0.023324194683954535,150,3.0,10,0.7,-0.5
WTI,-0.17445663316683713,150,3.0,10,0.7,0.0
WTI,-0.14266135219428994,150,3.0,10,0.7,0.5
WTI,-0.018661788501677823,150,3.0,10,0.9,-0.5
WTI,-0.20750609481971272,150,3.0,10,0.9,0.0
WTI,-0.12763878629518036,150,3.0,10,0.9,0.5
WTI,0.06950534142854813,150,3.0,10,1.0,-0.5
WTI,-0.2525883106874027,150,3.0,10,1.0,0.0
WTI,-0.16766470190382043,150,3.0,10,1.0,0.5
WTI,0.023324194683954535,150,3.0,20,0.7,-0.5
WTI,-0.17445663316683713,150,3.0,20,0.7,0.0
WTI,-0.14266135219428994,150,3.0,20,0.7,0.5
WTI,-0.018661788501677823,150,3.0,20,0.9,-0.5
WTI,-0.20750609481971272,150,3.0,20,0.9,0.0
WTI,-0.12763878629518036,150,3.0,20,0.9,0.5
WTI,0.06950534142854813,150,3.0,20,1.0,-0.5
WTI,-0.2525883106874027,150,3.0,20,1.0,0.0
WTI,-0.16766470190382043,150,3.0,20,1.0,0.5
WTI,0.023324194683954535,150,3.0,50,0.7,-0.5
WTI,-0.17445663316683713,150,3.0,50,0.7,0.0
WTI,-0.14266135219428994,150,3.0,50,0.7,0.5
WTI,-0.018661788501677823,150,3.0,50,0.9,-0.5
WTI,-0.20750609481971272,150,3.0,50,0.9,0.0
WTI,-0.12763878629518036,150,3.0,50,0.9,0.5
WTI,0.06950534142854813,150,3.0,50,1.0,-0.5
WTI,-0.2525883106874027,150,3.0,50,1.0,0.0
WTI,-0.16766470190382043,150,3.0,50,1.0,0.5
WTI,0.23236191212391272,200,1.5,10,0.7,-0.5
WTI,0.17539000959190282,200,1.5,10,0.7,0.0
WTI,0.22674819987185996,200,1.5,10,0.7,0.5
WTI,0.26912152030274283,200,1.5,10,0.9,-0.5
WTI,0.28388924943757926,200,1.5,10,0.9,0.0
WTI,0.3470880573315215,200,1.5,10,0.9,0.5
WTI,0.30783089510622397,200,1.5,10,1.0,-0.5
WTI,0.281790028450218,200,1.5,10,1.0,0.0
WTI,0.33050626654733506,200,1.5,10,1.0,0.5
WTI,0.22794170583613702,200,1.5,20,0.7,-0.5
WTI,0.17377105618517702,200,1.5,20,0.7,0.0
WTI,0.22141402892855447,200,1.5,20,0.7,0.5
WTI,0.2145643798069938,200,1.5,20,0.9,-0.5
WTI,0.16231092699524105,200,1.5,20,0.9,0.0
WTI,0.20835673837172206,200,1.5,20,0.9,0.5
WTI,0.2360561211879025,200,1.5,20,1.0,-0.5
WTI,0.17603878848188362,200,1.5,20,1.0,0.0
WTI,0.22590551026654546,200,1.5,20,1.0,0.5
WTI,0.015440894707109297,200,1.5,50,0.7,-0.5
WTI,-0.022688655123463006,200,1.5,50,0.7,0.0
WTI,0.030857936814313782,200,1.5,50,0.7,0.5
WTI,-0.008795885073544235,200,1.5,50,0.9,-0.5
WTI,-0.04217070546626188,200,1.5,50,0.9,0.0
WTI,0.030154374746865078,200,1.5,50,0.9,0.5
WTI,-0.0010402966235368931,200,1.5,50,1.0,-0.5
WTI,-0.045972141271684745,200,1.5,50,1.0,0.0
WTI,0.03500072518663968,200,1.5,50,1.0,0.5
WTI,-0.011837469484757682,200,2.0,10,0.7,-0.5
WTI,-0.049165347791768586,200,2.0,10,0.7,0.0
WTI,0.0197283805976305,200,2.0,10,0.7,0.5
WTI,-0.0058836225214877426,200,2.0,10,0.9,-0.5
WTI,0.009617717745216078,200,2.0,10,0.9,0.0
WTI,0.043409650938283535,200,2.0,10,0.9,0.5
WTI,0.08954502183259107,200,2.0,10,1.0,-0.5
WTI,0.05774337252818736,200,2.0,10,1.0,0.0
WTI,0.08448961602293718,200,2.0,10,1.0,0.5
WTI,-0.02148388538011878,200,2.0,20,0.7,-0.5
WTI,-0.06083707709707613,200,2.0,20,0.7,0.0
WTI,0.014287555804033986,200,2.0,20,0.7,0.5
WTI,-0.07792174802968564,200,2.0,20,0.9,-0.5
WTI,-0.04963697026026687,200,2.0,20,0.9,0.0
WTI,-0.004193217115105204,200,2.0,20,0.9,0.5
WTI,-0.014557406012300846,200,2.0,20,1.0,-0.5
WTI,-0.02042575359270908,200,2.0,20,1.0,0.0
WTI,0.024574618307212637,200,2.0,20,1.0,0.5
WTI,-0.0851538740619691,200,2.0,50,0.7,-0.5
WTI,-0.120022239218363,200,2.0,50,0.7,0.0
WTI,-0.04159737079558176,200,2.0,50,0.7,0.5
WTI,-0.1366261842574234,200,2.0,50,0.9,-0.5
WTI,-0.10164528110429878,200,2.0,50,0.9,0.0
WTI,-0.047087586197767095,200,2.0,50,0.9,0.5
WTI,-0.09326344016742248,200,2.0,50,1.0,-0.5
WTI,-0.09056986125250366,200,2.0,50,1.0,0.0
WTI,-0.03535779160315847,200,2.0,50,1.0,0.5
WTI,-0.07791521337459434,200,2.5,10,0.7,-0.5
WTI,-0.07281238696266593,200,2.5,10,0.7,0.0
WTI,-0.011786070061099786,200,2.5,10,0.7,0.5
WTI,-0.06571200371662357,200,2.5,10,0.9,-0.5
WTI,-0.05340628350494399,200,2.5,10,0.9,0.0
WTI,-0.013250084134439101,200,2.5,10,0.9,0.5
WTI,-0.0031525090725666983,200,2.5,10,1.0,-0.5
WTI,0.003903646977309076,200,2.5,10,1.0,0.0
WTI,0.0812495285270739,200,2.5,10,1.0,0.5
WTI,-0.11742614050331858,200,2.5,20,0.7,-0.5
WTI,-0.10943600187258809,200,2.5,20,0.7,0.0
WTI,-0.046424459156731754,200,2.5,20,0.7,0.5
WTI,-0.13506052820726805,200,2.5,20,0.9,-0.5
WTI,-0.11492608791225749,200,2.5,20,0.9,0.0
WTI,-0.06858854558195503,200,2.5,20,0.9,0.5
WTI,-0.09953276904244186,200,2.5,20,1.0,-0.5
WTI,-0.08121459325562426,200,2.5,20,1.0,0.0
WTI,0.003303704978147941,200,2.5,20,1.0,0.5
WTI,-0.11742614050331858,200,2.5,50,0.7,-0.5
WTI,-0.10943600187258809,200,2.5,50,0.7,0.0
WTI,-0.046424459156731754,200,2.5,50,0.7,0.5
WTI,-0.13506052820726805,200,2.5,50,0.9,-0.5
WTI,-0.11492608791225749,200,2.5,50,0.9,0.0
WTI,-0.06858854558195503,200,2.5,50,0.9,0.5
WTI,-0.09953276904244186,200,2.5,50,1.0,-0.5
WTI,-0.08121459325562426,200,2.5,50,1.0,0.0
WTI,0.003303704978147941,200,2.5,50,1.0,0.5
WTI,-0.13827112844163902,200,3.0,10,0.7,-0.5
WTI,-0.14081321276216746,200,3.0,10,0.7,0.0
WTI,-0.09947921296083952,200,3.0,10,0.7,0.5
WTI,-0.054037498661330986,200,3.0,10,0.9,-0.5
WTI,-0.04107079882638079,200,3.0,10,0.9,0.0
WTI,0.034547978557254104,200,3.0,10,0.9,0.5
WTI,-0.04843468612526478,200,3.0,10,1.0,-0.5
WTI,0.027416415248796486,200,3.0,10,1.0,0.0
