sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,stop_sigma,max_hold
-1.790888279866752,-0.26609003756011895,0.46903486514425335,736,0.6046195652173914,6.779891304347826,25,0.005989890867452461,-0.0153655480511892,-0.41656420540705535,-1.3893088414726564,10641,HDFCBANK,3.0,0
-1.772404804126463,-0.2644590010348829,0.4681890799736867,738,0.6056910569105691,6.749322493224932,20,0.006040142705596582,-0.015437481187297502,-0.4145001929076235,-1.3778630431942769,10641,HDFCBANK,3.0,20
-1.790888279866752,-0.26609003756011895,0.46903486514425335,736,0.6046195652173914,6.779891304347826,25,0.005989890867452461,-0.0153655480511892,-0.41656420540705535,-1.3893088414726564,10641,HDFCBANK,3.0,50
-1.5409286563560032,-0.23693948900901834,0.4790903110609905,680,0.6323529411764706,7.495588235294117,28,0.005971600008450049,-0.01657594347358865,-0.23707444655480073,-1.339123418208841,10641,HDFCBANK,4.0,0
-1.4834459346158841,-0.2306878199504232,0.4769288600695423,686,0.6326530612244898,7.396501457725948,20,0.0060912564790921225,-0.01653401331718895,-0.23845729140840563,-1.2845087525972285,10641,HDFCBANK,4.0,20
-1.5409286563560032,-0.23693948900901834,0.4790903110609905,680,0.6323529411764706,7.495588235294117,28,0.005971600008450049,-0.01657594347358865,-0.23707444655480073,-1.339123418208841,10641,HDFCBANK,4.0,50
-0.8535029175647459,-0.1917232704710928,0.47006201077564297,555,0.654054054054054,8.30990990990991,49,0.008085903790574283,-0.02085960658877849,-0.014126907500770156,-1.055734481566236,9837,ICICIBANK,0.0,0
-0.9737254815745008,-0.21095392081571043,0.4556267154620311,564,0.6542553191489362,7.925531914893617,20,0.008199635801660705,-0.021720836974748553,-0.11029740095265558,-1.0996001983105117,9837,ICICIBANK,0.0,20
-0.8535029175647459,-0.1917232704710928,0.47006201077564297,555,0.654054054054054,8.30990990990991,49,0.008085903790574283,-0.02085960658877849,-0.014126907500770156,-1.055734481566236,9837,ICICIBANK,0.0,50
-1.7987643772604593,-0.3181753848537418,0.35091999593371964,1060,0.41037735849056606,3.249056603773585,17,0.011083556149248984,-0.010966511832327799,-0.5616957559307951,-1.4710272143507717,9837,ICICIBANK,1.0,0
