sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,outer,inner,bb_len
-2.9007401657088216,-0.39916300501835345,0.42163127231723363,1304,0.6234662576687117,3.440950920245399,19,0.0030700535864755943,-0.011203153431596865,-1.53805436687725,-1.4667404022321524,10642,ITC,2.0,0.6,10
-1.8902175257950764,-0.2907759264074818,0.42717534298064275,716,0.6312849162011173,6.340782122905028,36,0.004454560659110138,-0.015214445649394115,-0.7016726690078134,-1.3014795645144512,10642,ITC,2.0,0.6,20
-0.8058087212644293,-0.15698784583707812,0.4314978387521143,317,0.6529968454258676,14.46372239747634,103,0.008932010776927303,-0.025342711616953954,-0.0825473207422667,-0.8562247262987169,10642,ITC,2.0,0.6,50
-0.573572132834242,-0.11230016099916768,0.4481300507423417,162,0.6666666666666666,29.438271604938272,209,0.011741222759442874,-0.03553620151285205,-0.06920937333067723,-0.581693450343503,10642,ITC,2.0,0.6,100
-3.519631814591477,-0.4377088560820365,0.337248637474159,1512,0.6097883597883598,2.373677248677249,13,0.0022720465122895244,-0.009360169057690253,-1.6821897164415178,-1.7454831432647906,10642,ITC,2.0,1.0,10
-2.3179103596158708,-0.3178120311091794,0.3354632587859425,858,0.6165501165501166,4.160839160839161,19,0.0034802920554249358,-0.012427155574398635,-0.9280260595991596,-1.3194336270582,10642,ITC,2.0,1.0,20
-0.9995638704639392,-0.17206103311731946,0.3333020109002067,386,0.6735751295336787,9.17098445595855,62,0.006534414957010898,-0.021815485788784072,-0.3897107397679709,-0.6600925807959884,10642,ITC,2.0,1.0,50
-0.7726422388557551,-0.1320958211341133,0.3334899454989664,194,0.6804123711340206,18.29381443298969,106,0.008259394770316003,-0.030289586113407575,-0.15001573764161208,-0.6376984917079448,10642,ITC,2.0,1.0,100
-5.167341360782275,-0.5395524657835908,0.2506107874459688,1798,0.4582869855394883,1.4833147942157954,7,0.0010538413710395457,-0.005672377661964779,-2.2030104456414525,-2.453520107375658,10642,ITC,2.0,1.5,10
-3.636507079562483,-0.4138284640583476,0.2403683518135689,1129,0.6058458813108946,2.265721877767936,13,0.0016451709970119715,-0.00968327267925579,-1.4109857510355948,-1.7727736292770433,10642,ITC,2.0,1.5,20
-1.6032474975956172,-0.23114240034786615,0.23134749107310656,567,0.6666666666666666,4.340388007054674,30,0.003390390602125671,-0.014918044029860984,-0.5745768082297728,-0.9633658658104494,10642,ITC,2.0,1.5,50
-0.8776321013845488,-0.12878070365802452,0.2227024995301635,311,0.6881028938906752,7.620578778135048,60,0.0049370271917446255,-0.01878803315653102,-0.2070153761019379,-0.5589000210482213,10642,ITC,2.0,1.5,100
-2.069295996051961,-0.3313756111695195,0.5181356887803045,1018,0.6316306483300589,5.410609037328094,31,0.004602200028775868,-0.014150056068754618,-0.9529771916650185,-1.394079215615081,10642,ITC,2.1,0.0,10
-1.5010398831165346,-0.26747727276931327,0.5440706634091336,554,0.6425992779783394,10.427797833935019,60,0.0065200564600812584,-0.020627812553958395,-0.7155099112345612,-1.0476568746602732,10642,ITC,2.1,0.0,20
-0.8968127669893018,-0.1832871145683359,0.5610787445968803,228,0.618421052631579,26.162280701754387,208,0.011075506025353609,-0.031080391782880808,-0.23762036439521525,-0.9047273711405572,10642,ITC,2.1,0.0,50
-0.5836943673208297,-0.12711206829969485,0.6072166885923699,112,0.6428571428571429,57.69642857142857,224,0.017405453486157796,-0.049251029937193186,-0.1283467022177694,-0.5885018442665964,10642,ITC,2.1,0.0,100
-2.2347059144741883,-0.3373979220241257,0.46109753805675624,1117,0.6239928379588182,4.3930170098478065,24,0.0040096353893616845,-0.012392289924362605,-1.1332410038192737,-1.2768048980279256,10642,ITC,2.1,0.3,10
-1.587288215192858,-0.26759205627153854,0.47895132493892123,611,0.646481178396072,8.333878887070377,50,0.0055607865698685515,-0.018450312112855898,-0.6791292059253083,-1.109627515353488,10642,ITC,2.1,0.3,20
-0.9089477763909449,-0.17834915868033172,0.4968051118210863,257,0.6303501945525292,20.54863813229572,120,0.009999927426944288,-0.02858591170209265,-0.2146560878864343,-0.8810172806473926,10642,ITC,2.1,0.3,50
-0.5420056029296788,-0.11415253150118429,0.5284720917120842,130,0.7076923076923077,43.261538461538464,220,0.01490051975852871,-0.05256555223302756,-0.03284817942489304,-0.5937949876455124,10642,ITC,2.1,0.3,100
-2.710480532301734,-0.3766544525475053,0.4051869949257658,1232,0.6201298701298701,3.5,19,0.0033064640043286527,-0.011346756791751426,-1.4615358234710227,-1.3226078557615542,10642,ITC,2.1,0.6,10
-1.8196169757343887,-0.2782855905325078,0.41129486938545384,677,0.6336779911373708,6.457902511078286,36,0.004505836593166122,-0.015467729843784292,-0.6806221016437076,-1.2223710011465299,10642,ITC,2.1,0.6,20
-0.7998260057587245,-0.15332374106649288,0.4101672617928961,294,0.6496598639455783,14.82312925170068,101,0.009033520943167941,-0.025652483588272,-0.1337995349651823,-0.7830037744817576,10642,ITC,2.1,0.6,50
-0.41817005285746317,-0.08623307213007801,0.4351625634279271,155,0.7032258064516129,29.87741935483871,208,0.012307945297328522,-0.0395581122640082,0.03713382127046543,-0.5152409480060334,10642,ITC,2.1,0.6,100
-3.305478667226215,-0.4160479853194741,0.3224957714715279,1408,0.6164772727272727,2.4375,13,0.0024513208580749313,-0.009864807424590913,-1.5703772809674186,-1.6288722235026332,10642,ITC,2.1,1.0,10
-2.1846973151769613,-0.29874258186442315,0.3211802292802105,797,0.6097867001254705,4.288582183186951,18,0.0036698901509364824,-0.012433642738854325,-0.847356821848635,-1.2359394565799295,10642,ITC,2.1,1.0,20
-1.0311088794454342,-0.17366218591852267,0.31394474722796467,348,0.6522988505747126,9.580459770114942,62,0.006831976708605457,-0.021622504709508182,-0.38643508650311736,-0.679029270493934,10642,ITC,2.1,1.0,50
-0.6383372541637865,-0.11118849248797526,0.31977071978951327,181,0.6906077348066298,18.80110497237569,106,0.009006492663303107,-0.03164023803872177,-0.020391765048224438,-0.6256499822073065,10642,ITC,2.1,1.0,100
-4.654099935592659,-0.5005818814758837,0.23754933283217441,1663,0.5123271196632592,1.5201443174984968,7,0.001247146083060797,-0.006444142693899777,-1.9528076719726122,-2.2108235900123083,10642,ITC,2.1,1.5,10
-3.3247267799523614,-0.38062611768850907,0.22702499530163503,1009,0.6045589692765114,2.394449950445986,13,0.0019523591391142243,-0.010132958888483042,-1.2528688596485367,-1.5992426619965205,10642,ITC,2.1,1.5,20
-1.492684871563859,-0.2142501252962073,0.2167825596692351,486,0.6522633744855967,4.744855967078189,30,0.00381736851606612,-0.015499959252765504,-0.49547716797952523,-0.9139101261448843,10642,ITC,2.1,1.5,50
-0.6671239682654514,-0.0999375029842333,0.20917120841947,268,0.7052238805970149,8.305970149253731,62,0.005882329318304227,-0.02129732279706265,-0.07638789569845587,-0.4943403641099944,10642,ITC,2.1,1.5,100
-1.783968891280712,-0.2827975590943139,0.4601578650629581,860,0.6465116279069767,5.694186046511628,31,0.004938119376178501,-0.015366187600115181,-0.7512650201804999,-1.174461637099268,10642,ITC,2.5,0.0,10
-1.296232664116801,-0.23025508093254424,0.4792332268370607,452,0.6261061946902655,11.283185840707965,60,0.007218622020591278,-0.020829004962464325,-0.6334451936588462,-0.8437866131702929,10642,ITC,2.5,0.0,20
-0.7829886320372453,-0.15538457410722983,0.5037586919751926,188,0.6382978723404256,28.48404255319149,202,0.011672345163125163,-0.03448497886568057,-0.17697569068402053,-0.767321452607238,10642,ITC,2.5,0.0,50
-0.39287658072154835,-0.08856702668695597,0.5312911106934787,93,0.6666666666666666,60.795698924731184,224,0.019512256587240543,-0.05384702103793648,-0.10698946176865294,-0.35250828199846396,10642,ITC,2.5,0.0,100
-1.9461408642450293,-0.2898548676475826,0.4032136816387897,919,0.6289445048966268,4.669205658324265,20,0.004431488410725725,-0.013362714839787668,-0.9371732642808158,-1.0581121946873102,10642,ITC,2.5,0.3,10
-1.3440495292001018,-0.22560160705822938,0.4152414959594061,489,0.623721881390593,9.036809815950921,49,0.0064474247503349255,-0.018588518596321206,-0.5682557485010944,-0.8855671243698553,10642,ITC,2.5,0.3,20
-0.7995756664985318,-0.1513991790447462,0.44380755497087016,208,0.6153846153846154,22.677884615384617,120,0.011035067337632664,-0.029012346337644997,-0.16849840428201884,-0.7400006835125996,10642,ITC,2.5,0.3,50
-0.4271966547349117,-0.08908880542815037,0.45320428490885173,101,0.6831683168316832,47.75247524752475,220,0.017928816783308314,-0.05322350886436884,-0.0892480368083491,-0.37681588880318034,10642,ITC,2.5,0.3,100
-2.3167145590417775,-0.3172178381382515,0.3493704190941552,988,0.604251012145749,3.763157894736842,19,0.0038806726947293152,-0.011648449184678769,-1.1570674365041436,-1.080714595951854,10642,ITC,2.5,0.6,10
-1.4413940603660962,-0.21971264012843547,0.3504040593873332,527,0.6166982922201139,7.075901328273245,35,0.005507137416560795,-0.015945289557545646,-0.5266279686013414,-0.904500861640621,10642,ITC,2.5,0.6,20
-0.6370603471441056,-0.11873129925011984,0.3584852471339974,229,0.6200873362445415,16.633187772925766,101,0.010806333367476436,-0.025489606387862625,-0.06294254143184903,-0.6201538761305454,10642,ITC,2.5,0.6,50
-0.352410150544727,-0.0705283030982994,0.3577335087389588,111,0.6846846846846847,34.2972972972973,202,0.014579235063111014,-0.04248222159483952,0.05071738905755199,-0.4295732800804985,10642,ITC,2.5,0.6,100
-2.734113991985104,-0.3377674994178213,0.2712835933095283,1086,0.5994475138121547,2.658379373848987,13,0.003167518996236515,-0.010353547172873335,-1.1844219639125901,-1.25731618973734,10642,ITC,2.5,1.0,10
-1.698014035241615,-0.2292633886356923,0.26564555534673934,594,0.6094276094276094,4.7592592592592595,18,0.0045070946519879815,-0.013570007388602812,-0.6220348762412038,-0.8946385738949991,10642,ITC,2.5,1.0,20
-0.7578337242792804,-0.12310730791711497,0.2684645743281338,257,0.6264591439688716,11.093385214007782,62,0.008960307450547952,-0.02248805180692311,-0.2479272730682052,-0.4683162008581936,10642,ITC,2.5,1.0,50
-0.510697167293273,-0.08668152330023765,0.2660214245442586,125,0.68,22.648,91,0.011087709438489857,-0.035640888801770645,0.03630097391292502,-0.5194812237121127,10642,ITC,2.5,1.0,100
-3.5567618178126295,-0.38575207460502087,0.19263296372862243,1218,0.5665024630541872,1.6830870279146142,7,0.002030925962116577,-0.008169703715830784,-1.3327721591274222,-1.5794924889707938,10642,ITC,2.5,1.5,10
-2.465627037234474,-0.283170724314782,0.1846457432813381,685,0.5985401459854015,2.8686131386861313,13,0.0030073868753648296,-0.011650845271755323,-0.8725979822813663,-1.0983558485517673,10642,ITC,2.5,1.5,20
-1.0537246165906007,-0.13995522058392115,0.17430934034955836,305,0.6196721311475409,6.081967213114754,30,0.005831931656595105,-0.016973668614337235,-0.2232794152899304,-0.6434310608767135,10642,ITC,2.5,1.5,50
-0.46552476528322834,-0.06802044378720333,0.16538244690847584,153,0.6862745098039216,11.50326797385621,55,0.00869346383913049,-0.026658725664233923,0.025157916182327596,-0.39196304495685447,10642,ITC,2.5,1.5,100
-1.735573402335417,-0.26015205026914967,0.3866754369479421,669,0.6143497757847534,6.150971599402093,31,0.0054503995970017535,-0.015458792383149397,-0.7547450505303195,-0.9935091499545043,10642,ITC,3.0,0.0,10
-1.072712959720851,-0.18557316372146193,0.3932531479045292,348,0.6120689655172413,12.025862068965518,60,0.008091896796547888,-0.021255360458707344,-0.4958644564944025,-0.6500351877663888,10642,ITC,3.0,0.0,20
-0.7141123189142679,-0.13341904652086878,0.401522270249953,140,0.6428571428571429,30.521428571428572,200,0.012729169987040434,-0.038930003870404885,-0.2111598722425795,-0.5897150224440261,10642,ITC,3.0,0.0,50
-0.4244079065689029,-0.08350462726813124,0.3735200150347679,64,0.65625,62.109375,225,0.020563478122496728,-0.059236253037555885,-0.14026767058579231,-0.29926381509557504,10642,ITC,3.0,0.0,100
-1.833377378745098,-0.25950266964589475,0.3333020109002067,706,0.6076487252124646,5.024079320113314,21,0.004884452920872729,-0.013887116496845021,-0.8597947676672615,-0.8915061989044093,10642,ITC,3.0,0.3,10
-1.1304135749296258,-0.18417931689933426,0.3401616237549333,366,0.6038251366120219,9.890710382513662,42,0.007484252654206718,-0.019320509245454687,-0.5023714408999285,-0.6450825631113167,10642,ITC,3.0,0.3,20
-0.6559773972704954,-0.11802906795271015,0.34824281150159747,152,0.6447368421052632,24.38157894736842,117,0.011668125980247891,-0.03391005855836317,-0.13533342587182226,-0.5523333902154952,10642,ITC,3.0,0.3,50
-0.6492203684219269,-0.11256705567020765,0.3350873895884232,65,0.6307692307692307,54.86153846153846,220,0.01839131660778429,-0.05792019196723306,-0.19547450191487797,-0.44056612437955966,10642,ITC,3.0,0.3,100
-2.115036636617999,-0.27693393626435153,0.28594249201277955,743,0.594885598923284,4.095558546433378,18,0.004315120923052312,-0.012648595283415798,-1.0821484576268858,-0.8177952746921475,10642,ITC,3.0,0.6,10
-1.1435324793536352,-0.16892845643079174,0.28302950573200525,388,0.6082474226804123,7.762886597938144,35,0.006493741319514307,-0.01703111585121133,-0.40788108041230026,-0.6483255775664456,10642,ITC,3.0,0.6,20
-0.6045399016802468,-0.10470847627573264,0.28302950573200525,161,0.6211180124223602,18.70807453416149,98,0.011469059501969801,-0.028605213772706074,-0.13014189117389494,-0.4678701987641955,10642,ITC,3.0,0.6,50
-0.39237438879195446,-0.06666247896752148,0.24600638977635783,71,0.647887323943662,36.87323943661972,200,0.01605088623898727,-0.04427549343413864,0.027349455774136815,-0.3958960246341885,10642,ITC,3.0,0.6,100
-2.598812718603408,-0.30069107960284847,0.21715842886675438,776,0.5476804123711341,2.9780927835051547,13,0.003715996245536426,-0.010538557250873513,-1.0460523277817497,-1.0736828629218724,10642,ITC,3.0,1.0,10
-1.3166992042343497,-0.17000770558155698,0.210204848712648,415,0.5807228915662651,5.390361445783133,18,0.005694690581329528,-0.014073296198543792,-0.46237320871024123,-0.6139598997359623,10642,ITC,3.0,1.0,20
-0.7388034157823445,-0.11183581396105105,0.210204848712648,172,0.5930232558139535,13.005813953488373,56,0.010370176906737453,-0.024375873633443554,-0.3067661176027627,-0.3417869922510659,10642,ITC,3.0,1.0,50
-0.3096924578817335,-0.049121511827230804,0.17139635406878406,78,0.6538461538461539,23.384615384615383,84,0.012886935021018262,-0.0337344206614106,0.07487899390333327,-0.328474665689488,10642,ITC,3.0,1.0,100
-3.1181063304503787,-0.3197456771037842,0.14837436572072918,828,0.5314009661835749,1.9070048309178744,7,0.0027328613369980085,-0.009026867176849609,-1.0441441312481772,-1.255821345090347,10642,ITC,3.0,1.5,10
-1.749987777348726,-0.19350144662860558,0.14113888366848337,448,0.5602678571428571,3.3526785714285716,13,0.004530092370251789,-0.012183810828536042,-0.5722808017368023,-0.6908767465515988,10642,ITC,3.0,1.5,20
-0.629399500346405,-0.08112509784865381,0.13343356511933846,195,0.6205128205128205,7.282051282051282,28,0.00761425910474082,-0.018818592063222086,-0.03771961209475794,-0.433530848910037,10642,ITC,3.0,1.5,50
-0.5645182865162638,-0.07084467903519277,0.1152039090396542,84,0.5833333333333334,14.595238095238095,44,0.010923880402736189,-0.0266727284032931,-0.06079660755878885,-0.3374787468223963,10642,ITC,3.0,1.5,100
-3.654877382110967,-0.5591098799054722,0.6537117005963398,1447,0.6288873531444368,4.393918451969593,31,0.002954402224437229,-0.013280177220863927,-1.5242380091625671,-2.918711134203484,9726,LT,1.0,0.0,10
-1.8888747088711109,-0.36676656990374923,0.7048118445404071,901,0.6914539400665927,7.60377358490566,43,0.004706270722738163,-0.019251893878679836,-0.6075017699017154,-1.8125180681054038,9726,LT,1.0,0.0,20
-0.9179648320717922,-0.22845820239272518,0.7694838577010076,427,0.7283372365339579,17.461358313817332,151,0.008497954602886331,-0.0332010373010784,-0.19988018055586218,-1.008576264871583,9726,LT,1.0,0.0,50
-0.8548376085326357,-0.2162795579820983,0.7813078346699568,206,0.7330097087378641,36.786407766990294,297,0.011913206586490276,-0.05309743354148589,-0.23192143205257795,-0.8895432181691142,9726,LT,1.0,0.0,100
-4.4379485765822215,-0.6182974943599514,0.6024059222702036,1722,0.6178861788617886,3.402439024390244,30,0.002148666414707736,-0.011456837619522821,-2.06042862314973,-3.191989465247256,9726,LT,1.0,0.3,10
-2.3740146018721253,-0.42187663207428044,0.6500102817191035,1121,0.695807314897413,5.639607493309545,42,0.0033715390982926156,-0.016299139096126184,-0.865453623823369,-2.0627523112874195,9726,LT,1.0,0.3,20
-1.124695601774623,-0.25680985060718653,0.6994653506066214,567,0.7566137566137566,11.952380952380953,106,0.006160490167125601,-0.029622237253804733,-0.3206965617357532,-1.1243218975924176,9726,LT,1.0,0.3,50
-0.8417604277026691,-0.2060831895492482,0.7018301460004113,303,0.7524752475247525,22.458745874587457,196,0.008603076616156159,-0.04030854682822364,-0.1980193403348964,-0.8636202032982725,9726,LT,1.0,0.3,100
-5.844984440942474,-0.7027310003742993,0.548838165741312,2070,0.5734299516908212,2.578743961352657,22,0.0012693758634413211,-0.009232021067930607,-2.8844899509820916,-3.760635502095787,9726,LT,1.0,0.6,10
-3.316155289732736,-0.519583883337709,0.581122763726095,1498,0.684913217623498,3.773030707610147,39,0.002007629421678925,-0.012760543614030425,-1.4364580716159847,-2.5266907275637975,9726,LT,1.0,0.6,20
-1.72789944872501,-0.3439354153057441,0.617931318116389,799,0.7622027534418022,7.48936170212766,83,0.0036196388203513746,-0.02286312125519002,-0.8002728782761707,-1.3393601186159456,9726,LT,1.0,0.6,50
-1.196468514118835,-0.2592940330067757,0.6306806498046473,440,0.7886363636363637,13.897727272727273,156,0.005236810652301179,-0.035510022284770966,-0.3650097550252763,-1.1202490211099143,9726,LT,1.0,0.6,100
-9.329948880678552,-0.8457253797677204,0.4738844334772774,2658,0.10082768999247554,1.734010534236268,15,0.0008638401933731048,-0.0044019812173807255,-4.793323893966101,-5.495902043749843,9726,LT,1.0,1.0,10
-7.115442981560441,-0.7767683636697683,0.49938309685379395,2147,0.09920819748486259,2.2622263623660923,25,0.0007239368135128623,-0.0043364395051929995,-3.7200647675903102,-4.5124106941747115,9726,LT,1.0,1.0,20
-4.908646390549443,-0.6763544351490136,0.5296113510178901,1464,0.08333333333333333,3.502049180327869,61,0.0006965807242078035,-0.004576201425149859,-2.690972078248733,-3.365307385949027,9726,LT,1.0,1.0,50
-3.7373037821586794,-0.5759673304915053,0.5370141887723627,1006,0.0536779324055666,5.172962226640159,148,0.0005014640969879923,-0.004826603189229601,-1.8941979517810477,-2.673649223128182,9726,LT,1.0,1.0,100
-16.672877963390356,-0.9697121977506021,0.41013777503598603,3283,0.008528784648187633,1.2150472129150167,7,0.0009273689063941157,-0.005940681165881405,-9.220119108501772,-10.090831757063167,9726,LT,1.0,1.5,10
-16.197454168630355,-0.9765096282667621,0.42227020357803824,2875,0.0010434782608695651,1.4285217391304348,14,0.0014951557036239696,-0.0072074950669952405,-9.568198862543188,-11.12724150275627,9726,LT,1.0,1.5,20
-15.790883568950695,-0.9887790843099992,0.4382068681883611,2393,0.0,1.781027998328458,25,,-0.010319197448107869,-11.567930015813989,-13.125909477508142,9726,LT,1.0,1.5,50
-16.223656468902593,-0.9927491279647899,0.43532798683939955,1985,0.0,2.132493702770781,61,,-0.013618932284706634,-11.973847097250106,-15.059733487892561,9726,LT,1.0,1.5,100
-2.6504529051912327,-0.43553885817905885,0.6012749331688259,1193,0.6320201173512154,4.901927912824811,31,0.0040057125425126535,-0.013888748079035396,-0.8878608572067528,-2.188992292435244,9726,LT,1.5,0.0,10
-1.3031562284240095,-0.26375894525371907,0.6232778120501747,681,0.6754772393538914,8.897209985315712,42,0.006380110845382078,-0.020526859590707724,-0.3796048406401603,-1.2219801400304904,9726,LT,1.5,0.0,20
-0.9591229612227251,-0.22320813514579158,0.6846596750976763,300,0.71,22.113333333333333,149,0.010078965918209183,-0.038345604690231655,-0.17676005053243923,-1.0124878169391582,9726,LT,1.5,0.0,50
-0.9189915785073689,-0.2186288025573448,0.6762286654328604,133,0.6541353383458647,49.31578947368421,297,0.015900756336744138,-0.055219928889139125,-0.2649651658635084,-0.8917857617401517,9726,LT,1.5,0.0,100
-3.267610031142514,-0.48917412012266026,0.5463705531564877,1347,0.6288047512991833,3.945063103192279,30,0.0032136209650424617,-0.012730435537520835,-1.275023053025265,-2.368257758344187,9726,LT,1.5,0.3,10
-1.5332467643825083,-0.29067852411475115,0.5654945506888752,782,0.6751918158567775,7.033248081841432,42,0.005250746738053874,-0.018021310462314106,-0.479713507987876,-1.3253050717474613,9726,LT,1.5,0.3,20
-1.094023194657146,-0.23768152770001505,0.6111453835081225,355,0.704225352112676,16.673239436619717,105,0.008596616392007329,-0.033101555071284365,-0.2832002686776456,-1.0433089158053805,9726,LT,1.5,0.3,50
-0.8475126469944663,-0.19658471924607543,0.6034340941805469,173,0.6878612716763006,33.820809248554916,189,0.012384473145078883,-0.046086293306394195,-0.25345202335437145,-0.7614555109265282,9726,LT,1.5,0.3,100
-4.030755394850085,-0.5412461177771297,0.48673658235657,1541,0.6177806619078521,3.072031148604802,20,0.002517202628180047,-0.011281884746745715,-1.6410403089693226,-2.607612904836499,9726,LT,1.5,0.6,10
-1.9045304883243357,-0.3302925174232344,0.49239152786345874,934,0.6552462526766595,5.127408993576017,38,0.0042090987775370015,-0.014615389706491089,-0.6370868162115995,-1.4931002174258865,9726,LT,1.5,0.6,20
-1.145712739357632,-0.23565498226574275,0.5240592227020358,442,0.6945701357466063,11.475113122171946,83,0.006912441660099268,-0.02547703996567589,-0.4353689484662239,-0.8819118572495459,9726,LT,1.5,0.6,50
-1.0222597528170614,-0.2148189670277511,0.5343409418054699,208,0.6682692307692307,24.89903846153846,154,0.010370251898220122,-0.037942587590323276,-0.15020802859932622,-1.0263655012803832,9726,LT,1.5,0.6,100
-5.439073414033342,-0.6241315291152231,0.3997532387415176,1913,0.5671719811813904,2.0324098274960796,15,0.0013961719033521516,-0.008306024355386053,-2.304691928356827,-3.0578497227657397,9726,LT,1.5,1.0,10
-3.126209561172434,-0.4512668596402339,0.40294057166358216,1243,0.6572807723250201,3.152855993563958,25,0.0023720057009851392,-0.012197386410392433,-1.346745452818944,-1.9114125003033737,9726,LT,1.5,1.0,20
-1.7758962248411614,-0.3105897257577191,0.4286448694221674,628,0.6926751592356688,6.601910828025478,61,0.004066727058537383,-0.018984488387313654,-0.6817293694437259,-1.213250618844048,9726,LT,1.5,1.0,50
-1.3545681286349547,-0.25182451696419345,0.4354308040304339,323,0.7089783281733746,13.055727554179567,148,0.006228642817076073,-0.030524047108005083,-0.3907966878976386,-1.0521045351444185,9726,LT,1.5,1.0,100
-9.546974397987054,-0.8118136208198847,0.3268558502981699,2446,0.07972199509403106,1.2996729354047425,7,0.0008537152784413755,-0.00416341270891119,-4.2129297481825,-4.99243778028052,9726,LT,1.5,1.5,10
-7.310826940817766,-0.7403510178059702,0.3191445609705943,1844,0.06236442516268981,1.683297180043384,14,0.0007069478374909699,-0.0043326014653644555,-3.361276708408524,-4.048492223895159,9726,LT,1.5,1.5,20
-5.145746914202863,-0.6351661346819134,0.32449105490438,1273,0.04870384917517675,2.4791830322073842,25,0.0006717125476003239,-0.00457946777970163,-2.4922272330813655,-3.0118620701860888,9726,LT,1.5,1.5,50
-4.044437085438992,-0.5379267208130589,0.3217149907464528,867,0.0265282583621684,3.607843137254902,61,0.00046250253955978904,-0.004925720504760057,-1.7973502493628293,-2.349320298244785,9726,LT,1.5,1.5,100
-1.7645498491891292,-0.30832520771033184,0.5397902529302899,1002,0.6447105788423154,5.2395209580838324,28,0.0050597683291858505,-0.014678840042663519,-0.3928250578234706,-1.5642316567106838,9726,LT,2.0,0.0,10
-1.2238258533594053,-0.23544437325971435,0.5534649393378573,527,0.6451612903225806,10.214421252371917,42,0.007281623254228828,-0.02072058034227994,-0.3700690536022758,-1.0289275639662718,9726,LT,2.0,0.0,20
-0.77868670114715,-0.1824612033205192,0.60374254575365,232,0.6853448275862069,25.219827586206897,149,0.012430728077614642,-0.03972082640071844,-0.12770893825367696,-0.7954256246580412,9726,LT,2.0,0.0,50
-0.8799600559990732,-0.201047188484569,0.6123791898005346,101,0.5841584158415841,58.83168316831683,296,0.01949116641671484,-0.05253482350719339,-0.24696394461260304,-0.8095198241033443,9726,LT,2.0,0.0,100
-2.1650861151594456,-0.3473245742995761,0.4821098087600247,1102,0.6297640653357531,4.254990925589837,27,0.004353716009337755,-0.013026370303391165,-0.6787318857933324,-1.6145482875098607,9726,LT,2.0,0.3,10
-1.2702247677576903,-0.23391932374413962,0.4894098293234629,585,0.6581196581196581,8.136752136752136,42,0.006215369754312373,-0.01893288190087238,-0.35880248528236336,-1.0348565394818494,9726,LT,2.0,0.3,20
-0.8439614461409225,-0.186582125270351,0.5368085543902941,259,0.694980694980695,20.077220077220076,105,0.011063952049585763,-0.037681331293232284,-0.19048133087222519,-0.7948324723676876,9726,LT,2.0,0.3,50
-0.895334500482207,-0.19354211181242864,0.5267324696689286,115,0.6,44.426086956521736,189,0.016090097409016135,-0.046165080164955075,-0.19107292713344018,-0.8223040392323799,9726,LT,2.0,0.3,100
-2.6674191615202822,-0.38845604852947047,0.423401192679416,1216,0.6258223684210527,3.3865131578947367,20,0.003676032310671226,-0.011999570350279662,-0.8605349232901836,-1.801808997666259,9726,LT,2.0,0.6,10
-1.4744473882582114,-0.25048837377989247,0.41826033312769895,655,0.6396946564885496,6.210687022900763,38,0.005329391924653722,-0.015912193836246927,-0.41473643378913505,-1.1075260951352304,9726,LT,2.0,0.6,20
-0.7655025032247349,-0.16312319089199986,0.44303927616697514,301,0.6710963455149501,14.245847176079733,83,0.009681792214890518,-0.028159186834146564,-0.12125144511551161,-0.7107860240571137,9726,LT,2.0,0.6,50
-0.9979367380621404,-0.1982618296906135,0.46195763931729383,130,0.6,34.45384615384615,154,0.013684911454713462,-0.0412403139277807,-0.08134508243054397,-0.9957281483464018,9726,LT,2.0,0.6,100
-3.5560792082514685,-0.4483184856835616,0.3342586880526424,1381,0.6104272266473569,2.3540912382331642,13,0.0026412956524691604,-0.010166901552609301,-1.236043790314878,-2.0071370099574235,9726,LT,2.0,1.0,10
-2.1252459847885086,-0.3097166185928861,0.3272671190623072,781,0.6389244558258643,4.0755441741357235,24,0.004096270223338304,-0.014329257030551299,-0.6556641515130406,-1.341147489656612,9726,LT,2.0,1.0,20
-0.9413653530570486,-0.17273178738241074,0.3417643429981493,360,0.6694444444444444,9.175,61,0.007462748118763783,-0.022721826607586655,-0.19393467048187246,-0.7114403991988685,9726,LT,2.0,1.0,50
-1.0956824828570135,-0.19761704884981685,0.3625334155870862,172,0.6453488372093024,20.41860465116279,148,0.010077218691516527,-0.03594867256073402,-0.17646544390537067,-0.8978323075410701,9726,LT,2.0,1.0,100
-5.471138664654736,-0.5588725317120902,0.247583796010693,1636,0.46515892420537897,1.471882640586797,6,0.001206890332172317,-0.006187205748163418,-1.8704541237344978,-2.6249073631253594,9726,LT,2.0,1.5,10
-3.505658441391425,-0.41550952262812263,0.23740489409829324,1030,0.5941747572815534,2.241747572815534,14,0.0019619289241777377,-0.009890098471748276,-1.168287227746651,-1.765073431847352,9726,LT,2.0,1.5,20
-1.5917473299029676,-0.23133635848942494,0.23709644252519022,521,0.6391554702495201,4.426103646833013,25,0.003992221266347193,-0.014558082094898275,-0.4597625033131759,-0.9477472488340843,9726,LT,2.0,1.5,50
-1.3020918199214964,-0.19818046469782782,0.24018095825622043,273,0.6776556776556777,8.556776556776557,61,0.005733727443381982,-0.02471900373217338,-0.26218205498028613,-0.8523506964253043,9726,LT,2.0,1.5,100
