sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,group,lrc_dev,gate,bps,inside_pct
-2.4811229984138206,-0.26206905880344644,0.5828686833208939,1252,0.5670926517571885,10.601437699680512,61,0.00431178139599992,-0.01276717774165203,-1.4336175190335947,-2.424828025781862,22777,NIFTY,NSE 1h,2.0,False,0.0,0.9034113359968389
-2.8129185339393405,-0.28990405396660557,0.5828686833208939,1252,0.5535143769968051,10.601437699680512,61,0.004013001796867292,-0.012773266171814832,-1.6820175190335949,-2.6772280257818624,22777,NIFTY,NSE 1h,2.0,False,2.0,0.9034113359968389
-3.3120804456348916,-0.3297099919335967,0.5828686833208939,1252,0.5199680511182109,10.601437699680512,61,0.0036502636015792824,-0.012457183276944377,-2.0546175190335947,-3.055828025781862,22777,NIFTY,NSE 1h,2.0,False,5.0,0.9034113359968389
-2.4169408728076953,-0.2536063369819956,0.573253720858761,1231,0.5662063363119415,10.604386677497969,61,0.00431374177242515,-0.0125809447984666,-1.3691538868901545,-2.3423926201106804,22777,NIFTY,NSE 1h,3.0,True,0.0,0.9810774026430171
-2.7470978165982056,-0.2812972720518864,0.573253720858761,1231,0.5523964256701869,10.604386677497969,61,0.004016946278602088,-0.012587059848367067,-1.6143538868901548,-2.5895926201106807,22777,NIFTY,NSE 1h,3.0,True,2.0,0.9810774026430171
-3.243836493176,-0.3209290283098022,0.573253720858761,1231,0.5182778229082047,10.604386677497969,61,0.0036593022395744507,-0.01227180663718269,-1.9821538868901545,-2.9603926201106803,22777,NIFTY,NSE 1h,3.0,True,5.0,0.9810774026430171
-2.4811229984138206,-0.26206905880344644,0.5828686833208939,1252,0.5670926517571885,10.601437699680512,61,0.00431178139599992,-0.01276717774165203,-1.4336175190335947,-2.424828025781862,22777,NIFTY,NSE 1h,3.0,False,0.0,0.9810774026430171
-2.8129185339393405,-0.28990405396660557,0.5828686833208939,1252,0.5535143769968051,10.601437699680512,61,0.004013001796867292,-0.012773266171814832,-1.6820175190335949,-2.6772280257818624,22777,NIFTY,NSE 1h,3.0,False,2.0,0.9810774026430171
-3.3120804456348916,-0.3297099919335967,0.5828686833208939,1252,0.5199680511182109,10.601437699680512,61,0.0036502636015792824,-0.012457183276944377,-2.0546175190335947,-3.055828025781862,22777,NIFTY,NSE 1h,3.0,False,5.0,0.9810774026430171
-1.6399374694849975,-0.14648065082077166,0.1801817857779362,362,0.580110497237569,11.171270718232044,82,0.006385950613780996,-0.02203397446478971,-0.5571716304585155,-1.4509428592955114,22444,BANKNIFTY,NSE 1h,0.5,True,0.0,0.23231153092140439
-1.764280626772713,-0.15604702098514392,0.1801817857779362,362,0.5718232044198895,11.171270718232044,82,0.0060742923096547986,-0.02200189030872626,-0.6335716304585154,-1.5193428592955116,22444,BANKNIFTY,NSE 1h,0.5,True,2.0,0.23231153092140439
-1.9509812673171167,-0.1701994149854137,0.1801817857779362,362,0.5386740331491713,11.171270718232044,82,0.0058300664710613315,-0.020999864979706507,-0.7481716304585155,-1.6219428592955114,22444,BANKNIFTY,NSE 1h,0.5,True,5.0,0.23231153092140439
-2.232785564085108,-0.3356580817026403,0.5650507930850116,1254,0.5988835725677831,10.113237639553429,84,0.0059867313833182265,-0.01901021212990319,-1.5716625645499975,-3.49443886791932,22444,BANKNIFTY,NSE 1h,0.5,False,0.0,0.23231153092140439
-2.4599855483899975,-0.36110490044195076,0.5650507930850116,1254,0.5869218500797448,10.113237639553429,84,0.005704364577708473,-0.018853501470391415,-1.8288625645499974,-3.73883886791932,22444,BANKNIFTY,NSE 1h,0.5,False,2.0,0.23231153092140439
-2.8014147724262375,-0.3974680868270619,0.5650507930850116,1254,0.5582137161084529,10.113237639553429,84,0.005386067133107203,-0.018213625317047583,-2.2146625645499975,-4.10543886791932,22444,BANKNIFTY,NSE 1h,0.5,False,5.0,0.23231153092140439
-1.8835951124567971,-0.21713340538095893,0.32886294778114417,689,0.5732946298984035,10.712626995645863,84,0.005998912419247518,-0.018497799613596783,-0.9775579066393407,-2.091224774155344,22444,BANKNIFTY,NSE 1h,1.0,True,0.0,0.49193548387096775
-2.0590849426931563,-0.2337531101212178,0.32886294778114417,689,0.5631349782293179,10.712626995645863,84,0.005702311309139674,-0.018461393583856737,-1.1171579066393407,-2.227224774155344,22444,BANKNIFTY,NSE 1h,1.0,True,2.0,0.49193548387096775
-2.3226882135728926,-0.2580294316739665,0.32886294778114417,689,0.5312046444121916,10.712626995645863,84,0.005432212755298242,-0.017789388697318394,-1.3265579066393407,-2.431224774155344,22444,BANKNIFTY,NSE 1h,1.0,True,5.0,0.49193548387096775
-2.232785564085108,-0.3356580817026403,0.5650507930850116,1254,0.5988835725677831,10.113237639553429,84,0.0059867313833182265,-0.01901021212990319,-1.5716625645499975,-3.49443886791932,22444,BANKNIFTY,NSE 1h,1.0,False,0.0,0.49193548387096775
-2.4599855483899975,-0.36110490044195076,0.5650507930850116,1254,0.5869218500797448,10.113237639553429,84,0.005704364577708473,-0.018853501470391415,-1.8288625645499974,-3.73883886791932,22444,BANKNIFTY,NSE 1h,1.0,False,2.0,0.49193548387096775
-2.8014147724262375,-0.3974680868270619,0.5650507930850116,1254,0.5582137161084529,10.113237639553429,84,0.005386067133107203,-0.018213625317047583,-2.2146625645499975,-4.10543886791932,22444,BANKNIFTY,NSE 1h,1.0,False,5.0,0.49193548387096775
