inst,pnl,bars,side
ITC,0.010312249464378533,2,1.0
ITC,-0.020416770023655155,15,1.0
ITC,-0.08565627022934828,41,-1.0
ITC,-0.0007241211444198546,10,1.0
ITC,-0.01841144048093948,17,1.0
ITC,0.0003556571450942405,7,1.0
ITC,-0.01665328315237135,14,-1.0
ITC,-0.00022304330882807002,18,-1.0
ITC,-0.024525874135301478,19,-1.0
ITC,0.009506234629881923,1,-1.0
ITC,-0.019175443468004254,20,-1.0
ITC,0.011170300736597897,5,1.0
ITC,-0.011399966864736853,10,-1.0
ITC,0.0036029544674079364,7,-1.0
ITC,0.0009549681983313282,9,1.0
ITC,-0.0017761016396584052,7,1.0
ITC,-0.00026025021658798817,11,-1.0
ITC,0.005046612030949346,7,-1.0
ITC,0.009528207077794545,1,1.0
ITC,0.0024088931399884627,10,-1.0
ITC,-0.007254459197342404,10,1.0
ITC,-0.0015958865912868866,10,-1.0
ITC,0.006629940310613278,4,-1.0
ITC,0.006515802203718586,1,-1.0
ITC,0.00648484134134969,3,-1.0
ITC,-0.002177825717242143,12,1.0
ITC,-0.006731478844143331,14,1.0
ITC,0.01277086777842728,4,1.0
ITC,-0.006219842283849152,13,-1.0
ITC,0.002512128859882427,8,-1.0
ITC,-0.043017815582679725,18,-1.0
ITC,0.006707616751912881,8,-1.0
ITC,-0.007930575859552846,21,-1.0
ITC,0.002727768469859957,6,-1.0
ITC,0.002122995660600018,4,-1.0
ITC,0.0035186278999554286,4,-1.0
ITC,0.003999782816717644,1,-1.0
ITC,-0.00995786388835894,14,-1.0
ITC,0.0030704442145863186,7,-1.0
ITC,-0.0030326254813255724,10,1.0
ITC,-0.005137457960923737,16,-1.0
ITC,0.007210228355483466,1,1.0
ITC,0.004770219807081013,4,-1.0
ITC,0.005031445285633019,1,1.0
ITC,0.0046592724096360255,2,1.0
ITC,0.007732579280178213,9,-1.0
ITC,-0.002757122233694317,16,-1.0
ITC,-0.0008518705230589295,7,-1.0
ITC,0.003490151695949409,6,-1.0
ITC,0.003249820335641682,7,1.0
ITC,-0.026985233309709977,29,-1.0
ITC,0.011398301855477192,7,1.0
ITC,-0.01206241363230417,17,-1.0
ITC,0.0028830093037947096,3,-1.0
ITC,-0.012012624764860326,20,-1.0
ITC,0.005295108095505715,1,1.0
ITC,0.00517742540003913,2,1.0
ITC,0.0013541134445603804,7,-1.0
ITC,-0.024862227009318363,20,1.0
ITC,0.006216117579932385,7,1.0
ITC,0.005199490885263997,2,-1.0
ITC,0.0031495475093356027,2,-1.0
ITC,-0.006949383640936471,17,-1.0
ITC,-0.01083723847975458,12,1.0
ITC,-0.013594393579701717,17,1.0
ITC,0.0030857834804577733,3,1.0
ITC,0.003234825008129931,5,-1.0
ITC,0.006375409855401227,2,1.0
ITC,0.0041554257184903505,4,1.0
ITC,0.0018321491592272249,6,1.0
ITC,-0.0037291555589994774,14,-1.0
ITC,0.003895565081178386,9,1.0
ITC,0.002876845098984241,3,-1.0
ITC,0.0016285185067048517,7,-1.0
ITC,0.003283753985531708,3,1.0
ITC,-0.0025963067414309557,7,-1.0
ITC,0.0105535692877341,6,1.0
LT,0.0033616637164309237,6,1.0
LT,0.0046438276602847745,5,-1.0
LT,0.008332025702469707,1,-1.0
LT,0.003475921329548051,1,-1.0
LT,0.0036594704027362156,1,-1.0
LT,0.002010140977242651,3,1.0
LT,0.005894990291805925,1,-1.0
LT,0.004998270792488394,1,-1.0
LT,0.0022783188100387944,5,-1.0
LT,0.005048264051639159,3,-1.0
LT,0.005187989496001369,2,1.0
LT,-0.0027527915895692507,11,1.0
LT,-0.06054043795480852,20,-1.0
LT,0.008224084503725665,6,-1.0
LT,0.010455511307635444,5,1.0
LT,0.006220684789841378,3,1.0
LT,-0.011563854565148952,7,-1.0
LT,0.004963606327609853,3,-1.0
LT,0.0020921368963886856,7,-1.0
LT,0.006705213434892988,2,1.0
LT,0.005880935579507078,1,1.0
LT,0.0023008491822697325,4,1.0
LT,0.005412061538862013,1,-1.0
LT,0.0042414090287758175,7,1.0
LT,0.0016001314086841643,4,-1.0
LT,0.00646287936050659,2,1.0
LT,0.0015557689776202674,8,1.0
LT,0.006972891764958123,5,1.0
LT,0.0024946269870395827,12,-1.0
LT,-0.01561118240273115,21,1.0
LT,-0.026272045176792286,22,-1.0
LT,0.008154608567196105,1,-1.0
LT,0.004009146199502523,4,-1.0
LT,0.003458828274658919,5,1.0
LT,0.007140135314174725,2,1.0
LT,0.004857743745251182,1,-1.0
LT,0.006274497188494124,1,-1.0
LT,0.00551997278576718,2,1.0
LT,0.006772345024283979,2,1.0
LT,-0.04673076751246156,28,-1.0
LT,-0.009838279226950516,12,1.0
LT,0.0070411191665919505,1,1.0
LT,0.0006450413358514363,5,1.0
LT,5.909955538155803e-05,10,-1.0
LT,-0.0006600006385466096,9,1.0
LT,0.0009603859216460061,10,-1.0
LT,0.003165143793701123,5,1.0
LT,-0.008598586224970969,16,-1.0
LT,0.01090756212862566,2,-1.0
LT,0.0066665119823003235,3,1.0
LT,0.0063619060758155,2,1.0
LT,0.0026807378719831544,6,-1.0
LT,0.008397886916971724,4,-1.0
LT,0.006100005878573061,7,1.0
LT,-0.012757238233145939,15,1.0
LT,0.012110064690762042,2,-1.0
LT,-0.005222670260706916,10,1.0
LT,0.00652238317754899,6,-1.0
LT,-0.023847775856524405,29,1.0
LT,-0.010677281698003251,15,-1.0
LT,0.0030636349963227417,6,-1.0
LT,0.011664548662804693,3,1.0
LT,-0.020109354601594655,15,-1.0
LT,0.009031804637551403,1,1.0
LT,0.0012523718734394858,5,-1.0
LT,0.002636741559926314,5,-1.0
LT,-0.030214434351734938,32,1.0
LT,-0.05944513879563786,26,-1.0
LT,0.007328106533950808,5,1.0
LT,0.0017452825897042222,5,1.0
LT,0.002914472616630149,5,1.0
LT,0.000769382618994654,9,-1.0
LT,-0.0006455515505590101,10,1.0
LT,0.00542692767889852,4,1.0
LT,0.0035442266587140097,6,1.0
LT,-0.024120569397286917,14,-1.0
LT,-0.039063432345302254,18,-1.0
LT,0.00872974882633734,3,-1.0
LT,-0.015923872364616405,17,1.0
LT,0.0004156509103420125,13,1.0
LT,-0.006974610679209061,14,-1.0
LT,0.0011444794014528476,9,-1.0
LT,0.00825660842243791,3,-1.0
LT,-0.007694163545570419,14,1.0
LT,0.005856783297592176,1,1.0
LT,-0.019371723367714394,18,1.0
LT,0.011804465266417681,5,-1.0
LT,0.005106789691114232,6,1.0
LT,-0.026105208503683492,16,1.0
LT,-0.012713395826215824,18,-1.0
LT,0.00574207330559468,2,1.0
LT,0.005264468304945017,1,1.0
LT,0.00033509500950890163,8,-1.0
LT,-0.004917261250370371,12,-1.0
LT,0.002861753733174078,9,1.0
LT,0.005818801926690486,1,-1.0
LT,0.004099698669694195,1,-1.0
LT,0.004433341768467583,1,1.0
LT,0.003376217169388394,4,-1.0
LT,-0.0029535109271027304,14,1.0
LT,0.008992983962287409,6,-1.0
LT,0.005516134179832736,7,1.0
LT,-0.04223093222305581,24,-1.0
LT,0.008324690864010746,5,1.0
LT,0.004810611221009981,8,-1.0
LT,0.006174124865172285,4,1.0
LT,-0.007517119595371295,11,-1.0
LT,0.00673668592855436,5,1.0
LT,0.007879530359043955,3,-1.0
LT,0.008363063276406683,4,-1.0
LT,-0.0022686921629996018,9,-1.0
LT,0.011012291694820065,1,1.0
LT,-0.02548858839051942,14,1.0
LT,0.018196821535579406,1,-1.0
LT,0.0001780492699662405,14,1.0
LT,0.00010654943963264485,7,-1.0
LT,-0.022890892938197925,19,1.0
LT,-0.022261923418146545,15,-1.0
LT,0.010083024299211686,7,1.0
LT,0.012636308934335016,2,-1.0
LT,-0.022440437453870074,21,-1.0
LT,-0.11484753408479421,18,-1.0
LT,0.012823046710051793,6,1.0
LT,0.009515162920484384,1,-1.0
LT,0.00512079299550435,2,-1.0
LT,0.004093921177821558,4,-1.0
LT,0.005162761312274894,2,1.0
LT,-0.003660732903471129,11,-1.0
LT,0.004520057544989147,3,1.0
LT,-0.018254580996836647,18,-1.0
LT,-0.009934946835155988,19,1.0
LT,0.011318023852360711,1,1.0
LT,-0.024414360557187383,28,1.0
LT,-0.013960849099372194,26,-1.0
LT,0.0041883042822710185,1,-1.0
LT,0.003332684176958096,3,-1.0
LT,0.004321483250089355,1,1.0
LT,0.005056154258765854,2,1.0
LT,-0.0066516034542170935,11,1.0
LT,0.004739140093584915,1,1.0
LT,-0.016905874335941436,20,-1.0
LT,0.004669097105975024,1,1.0
LT,0.0032663634123110833,4,1.0
LT,-0.020418672656588824,18,-1.0
LT,0.012537508839037193,12,1.0
LT,0.00938045347096313,7,-1.0
LT,-0.0014104601283323167,8,1.0
LT,0.005118384728844086,11,1.0
LT,0.0035035045418935723,12,-1.0
LT,-0.12096391483905454,31,-1.0
LT,-0.01528532176030955,9,-1.0
LT,0.019278784420394466,2,-1.0
LT,0.006476287550631061,4,-1.0
LT,-0.09859583330873313,25,-1.0
LT,0.011343955957558277,4,1.0
LT,0.0012195740652087917,5,1.0
LT,0.015382584782848143,3,1.0
LT,0.008745127141673999,3,1.0
LT,0.010964621511844694,6,-1.0
LT,0.014918766531671549,2,-1.0
LT,-0.0383186596803598,14,-1.0
LT,0.008139376639488374,7,1.0
LT,0.006768615696248778,7,1.0
LT,0.0033316760459864555,15,-1.0
LT,0.0072549902136744395,1,-1.0
LT,0.0034239536383882225,6,1.0
LT,-0.005322692852097321,11,1.0
LT,0.007652294979098767,3,-1.0
LT,0.012872019388188428,2,1.0
LT,0.001785016033975331,9,-1.0
LT,0.004739622233517071,1,1.0
LT,0.0019791581881190685,6,1.0
LT,-0.011711704549527347,13,-1.0
LT,-0.007469725926118696,8,-1.0
LT,-0.0050129666909762335,10,1.0
LT,0.011472370601164525,5,-1.0
LT,0.014259727442315432,1,-1.0
LT,-0.00737293029155125,17,1.0
LT,0.011401684262645782,2,-1.0
LT,0.005306754425879799,2,-1.0
LT,-0.030126363131619243,25,1.0
LT,0.010490388318946097,6,-1.0
LT,-0.00477434598116706,11,1.0
LT,-0.005894101229066342,12,-1.0
LT,0.011589266903793602,3,1.0
LT,0.011872657795602171,2,1.0
LT,-0.00411470059364314,11,-1.0
LT,0.011065147430411568,1,1.0
LT,0.008576107394691838,3,1.0
LT,-0.019612573231791733,15,-1.0
LT,0.0042371064377831925,9,-1.0
LT,0.0002501607507869931,7,-1.0
LT,-0.057258632332544405,34,-1.0
LT,0.018326730498067482,5,1.0
LT,0.0017396608054016762,6,-1.0
LT,0.007464183748796239,2,-1.0
LT,0.004216258898278539,4,-1.0
LT,0.0003332666367604974,7,-1.0
LT,0.006347376701103081,4,-1.0
LT,0.0013631252072251584,8,-1.0
LT,0.005994432516150013,5,-1.0
LT,0.010404684091394853,2,1.0
LT,-0.0011386393766149138,7,-1.0
LT,0.007720011320473522,5,1.0
LT,-0.015400166929464287,10,1.0
LT,0.0012581965672364898,4,-1.0
LT,0.001044374066174026,12,1.0
LT,0.009341487401385552,2,-1.0
LT,0.008225232577790178,7,1.0
LT,0.0009829073191487878,7,-1.0
LT,-0.018843529361694075,11,1.0
LT,0.010054690867633833,5,-1.0
LT,-0.019499502005306726,18,1.0
LT,-0.019066888316659498,14,-1.0
LT,0.015061838236928214,3,1.0
LT,0.0062656577225856614,2,1.0
LT,0.0048694065452004245,2,-1.0
LT,0.0028086841719786888,4,-1.0
LT,-0.018472737126399016,14,-1.0
LT,0.0062260030440747325,4,1.0
LT,-0.007041513900250154,17,1.0
LT,0.0038026421965450573,7,1.0
LT,0.008966477985784331,9,-1.0
LT,0.0009283802025668465,10,-1.0
LT,0.005194208349740951,2,1.0
LT,-0.0032104405862106705,10,1.0
LT,-0.029741052368058067,14,-1.0
LT,0.009913275156431376,4,1.0
LT,0.014293103251235843,2,-1.0
LT,0.011972311156386372,2,1.0
LT,0.0019006056463302167,6,1.0
LT,-0.007159038607980528,21,-1.0
LT,0.006668351103330285,1,-1.0
LT,0.0053435638036356285,2,1.0
LT,0.000757266448699466,6,1.0
LT,0.0007943562647827532,8,1.0
LT,-0.02661543643558854,19,-1.0
LT,-0.0020242432737320433,7,1.0
LT,0.01319212445008608,6,1.0
LT,0.0007443913249156743,11,-1.0
LT,-0.0020518612746527726,11,-1.0
LT,0.007189105695306352,1,-1.0
LT,0.0067651234265593205,1,-1.0
LT,0.0068433691456384355,1,1.0
LT,0.001002197329735259,5,1.0
LT,-0.024047442776853632,25,-1.0
LT,0.006132543067613224,1,1.0
LT,0.0050920336875981366,2,1.0
LT,0.006148096657987548,5,1.0
LT,-0.011628053597427138,11,-1.0
LT,0.0021954725173428287,10,1.0
LT,-0.003185489847426088,11,1.0
LT,0.00822172296997977,3,-1.0
LT,0.009310026017042724,1,-1.0
LT,0.007449985725726692,2,1.0
LT,0.006210320491960376,12,-1.0
LT,0.006540703980037346,6,1.0
LT,-0.02692459683844207,20,-1.0
LT,-0.0008813697280693048,9,-1.0
LT,0.010439098049937973,2,1.0
LT,0.007726093585116333,1,-1.0
LT,-0.0005338468300230021,5,-1.0
LT,0.020650555208061267,1,1.0
LT,0.010845521420371677,7,1.0
LT,-0.06036589072502971,28,-1.0
LT,-0.020761016310940312,16,1.0
LT,0.011621922954822953,9,-1.0
LT,0.007583665284516019,1,1.0
LT,0.007184413858282995,6,-1.0
LT,0.0064693501573884595,4,1.0
LT,-0.004634827013198592,7,1.0
LT,0.014012155870489268,7,-1.0
LT,-0.007331511615476158,13,-1.0
LT,0.004532681707275599,1,1.0
LT,-0.00662702760464205,11,-1.0
LT,0.007403229432525939,2,-1.0
LT,0.0020571721589311472,6,1.0
LT,-0.05215899031441663,38,-1.0
LT,-0.023968327052435574,16,1.0
LT,0.01154110131569514,3,-1.0
LT,0.016744998930806426,1,1.0
LT,0.011217527156336825,2,-1.0
LT,0.01561478197394463,1,-1.0
LT,0.0017113096925969824,9,-1.0
LT,-0.014009800487491727,14,1.0
LT,0.008976035436790772,3,-1.0
LT,0.006685141435310331,4,-1.0
LT,-0.006325342125579136,8,-1.0
LT,0.016735287820055327,3,1.0
LT,-0.0017615049238988785,12,1.0
LT,-0.0024024661746839004,12,-1.0
LT,0.012669329396752046,6,1.0
LT,-0.0029411812902840366,9,1.0
LT,0.0013192110600803463,11,1.0
LT,-0.002805456855352846,10,-1.0
LT,0.0008733328593054208,15,1.0
LT,-0.0012373397804041634,10,1.0
LT,0.0054901779959167524,10,-1.0
LT,-0.010033374425223623,11,1.0
LT,-0.012359520121604007,14,-1.0
LT,0.008202346405608471,3,1.0
LT,-0.011422713901330267,11,1.0
LT,0.01281310795652425,1,-1.0
LT,-0.02473965421544034,17,1.0
LT,-0.012015352690975034,14,-1.0
LT,0.003059963582495697,7,-1.0
LT,0.009919296489562898,2,-1.0
LT,0.006617779855719887,3,-1.0
LT,-0.028721071591052267,21,-1.0
LT,0.0032988471256319815,1,-1.0
LT,-0.021064395169464185,13,-1.0
LT,0.01589303698378234,3,1.0
LT,0.007659463213821848,5,-1.0
LT,0.009557864512015608,7,1.0
LT,0.008744342694437409,2,-1.0
LT,0.00826350244854195,2,1.0
LT,0.005747730098183223,3,-1.0
LT,0.0017496675061725875,7,1.0
LT,0.005301368133050272,7,-1.0
LT,0.015643254084662002,1,-1.0
LT,0.0022534976125772963,2,1.0
LT,-0.032630360363910524,27,-1.0
LT,-0.004147033012005525,8,-1.0
LT,0.005480958001796259,1,-1.0
LT,-0.010109535335370288,14,-1.0
LT,-0.00339029798836911,9,-1.0
LT,-0.025974091768535087,20,-1.0
LT,-0.0003478776075412475,12,-1.0
LT,0.009477789931093248,1,-1.0
LT,0.0026900486490363433,7,1.0
LT,0.003242618524706719,5,1.0
LT,-0.018627295198995857,15,1.0
LT,-0.0022810153493124487,7,-1.0
LT,-0.04400051013821072,25,-1.0
LT,-0.013448506285463416,14,1.0
LT,0.0027776470587796876,9,1.0
LT,0.005185612438876741,1,-1.0
LT,0.001259830967120752,5,1.0
LT,-0.01100104458731925,15,-1.0
LT,0.007508122722582959,1,1.0
LT,-0.001930190336965308,10,-1.0
LT,-0.03910905479698135,28,1.0
AXISBANK,0.01465702444280047,4,-1.0
AXISBANK,0.0045084944629019685,6,-1.0
AXISBANK,0.008295585091818892,2,1.0
AXISBANK,0.006305537051978552,3,1.0
AXISBANK,0.0065788268166487715,5,1.0
AXISBANK,-0.0013039339571057084,6,1.0
AXISBANK,0.0035693217576668107,9,1.0
AXISBANK,0.009495309525996951,7,-1.0
AXISBANK,0.007052007477555894,5,1.0
AXISBANK,0.004408705961513487,6,1.0
AXISBANK,0.0024208152336853707,7,-1.0
AXISBANK,-0.004109537521206706,11,-1.0
AXISBANK,0.0029884024114745725,7,1.0
AXISBANK,0.01272470262191064,5,-1.0
AXISBANK,0.008211430926836301,1,1.0
AXISBANK,-0.0037806728566882387,10,-1.0
AXISBANK,0.003356226697776612,5,-1.0
AXISBANK,0.008945145294294323,4,1.0
AXISBANK,0.00573507985717963,2,1.0
AXISBANK,0.005613084103707589,5,-1.0
AXISBANK,0.007724292518254939,1,1.0
AXISBANK,0.005736425005157638,6,-1.0
AXISBANK,0.008315995413339035,2,1.0
AXISBANK,0.005169132372112388,3,1.0
AXISBANK,0.005608305211364142,2,1.0
AXISBANK,0.0056090513243885224,1,-1.0
AXISBANK,-0.0057368565826412315,13,-1.0
AXISBANK,-0.013008859353605143,12,1.0
AXISBANK,0.010916394569383151,2,1.0
AXISBANK,0.0009177930930056694,7,1.0
AXISBANK,0.003756895431994852,7,-1.0
AXISBANK,0.003970579351282313,1,1.0
AXISBANK,-0.04967672989799043,31,-1.0
AXISBANK,0.009241478226566733,9,1.0
AXISBANK,0.006985268986575315,2,-1.0
AXISBANK,-0.007254261278381649,13,1.0
AXISBANK,0.010840834911113626,4,-1.0
AXISBANK,-0.006746264832654254,21,-1.0
AXISBANK,0.010000108235725102,3,1.0
AXISBANK,0.006789485231539906,3,1.0
AXISBANK,0.007996923079621646,2,-1.0
AXISBANK,-0.004197029963762027,9,1.0
AXISBANK,0.004338500150206171,1,1.0
AXISBANK,0.0041650250635177945,2,1.0
AXISBANK,0.0027996083931078517,3,-1.0
AXISBANK,0.006155069754179466,2,-1.0
AXISBANK,0.00530247513472396,2,-1.0
AXISBANK,-0.034347047612256806,21,-1.0
AXISBANK,0.0076345124244240935,6,1.0
AXISBANK,0.015494149688324023,3,-1.0
AXISBANK,0.006265036550546554,5,-1.0
AXISBANK,0.008524343083908648,2,-1.0
AXISBANK,0.0052857088900748325,6,1.0
AXISBANK,0.0030760670627236948,6,1.0
AXISBANK,0.007434450553554542,1,-1.0
AXISBANK,0.006955570519639669,2,-1.0
AXISBANK,-0.006824772521924108,8,-1.0
AXISBANK,-0.08324952851320194,20,1.0
AXISBANK,-0.08122368062069528,19,-1.0
AXISBANK,0.00798736610701177,2,1.0
AXISBANK,0.003758425281589775,5,1.0
AXISBANK,0.008142049040487976,1,-1.0
AXISBANK,-0.01774662568782088,14,-1.0
AXISBANK,-0.017643149422411294,15,1.0
AXISBANK,0.010447272209575737,1,1.0
AXISBANK,0.006056629472065777,1,1.0
AXISBANK,0.0028704088495523647,7,1.0
AXISBANK,0.0044432172140661435,1,1.0
AXISBANK,-0.011459749916919592,14,-1.0
AXISBANK,0.009407386587481952,3,1.0
AXISBANK,0.0073218243849399525,4,1.0
AXISBANK,-0.0008694420294870493,8,-1.0
AXISBANK,0.00640280317328591,8,-1.0
AXISBANK,0.005631976305289691,2,-1.0
AXISBANK,0.0045365558781170386,3,-1.0
AXISBANK,0.007596247102728131,1,-1.0
AXISBANK,0.006758809226511451,1,-1.0
AXISBANK,0.006492979714207632,2,-1.0
AXISBANK,0.00828763248837256,1,-1.0
AXISBANK,0.005361779619010333,1,1.0
AXISBANK,0.0025064797224063156,5,1.0
AXISBANK,-0.0014738691505321298,13,-1.0
AXISBANK,0.00787869049107649,1,1.0
AXISBANK,0.003225312883869714,2,1.0
AXISBANK,-0.005156943813214084,14,-1.0
AXISBANK,0.0029819020858469166,5,1.0
AXISBANK,0.007917750802755627,4,1.0
AXISBANK,0.006315787510187424,1,-1.0
AXISBANK,-0.035632137104648444,19,-1.0
AXISBANK,0.013674773087984886,1,-1.0
AXISBANK,-0.04749123630822645,19,1.0
AXISBANK,-0.002004813532003635,16,-1.0
AXISBANK,-0.004441551461146718,18,1.0
AXISBANK,0.008492376196505001,7,-1.0
AXISBANK,-0.015525541442441095,12,1.0
AXISBANK,0.01631736291003447,7,1.0
AXISBANK,0.010075963654367843,3,1.0
AXISBANK,0.009165784229112356,2,-1.0
AXISBANK,-0.06612192533839709,21,-1.0
AXISBANK,0.008466885654634061,1,-1.0
AXISBANK,-0.010264477364497532,13,1.0
AXISBANK,0.02072414038875123,1,1.0
AXISBANK,0.004005242469932649,8,-1.0
AXISBANK,-0.008156942283869416,13,1.0
AXISBANK,0.009397589187740925,5,1.0
AXISBANK,-0.022117062915730915,23,-1.0
AXISBANK,0.003503987393710739,5,1.0
AXISBANK,0.013620565018227006,1,1.0
AXISBANK,0.009549837193195552,3,1.0
AXISBANK,0.007882453917329084,7,1.0
AXISBANK,0.0076034995691097425,1,1.0
AXISBANK,-0.0019232007180071285,7,-1.0
AXISBANK,-0.0013575087764390711,5,-1.0
AXISBANK,-0.02231808255532247,28,1.0
AXISBANK,0.006461338468879487,4,-1.0
AXISBANK,-0.0423409585193067,27,-1.0
AXISBANK,-0.000773335923411227,10,1.0
AXISBANK,0.007940313466358486,4,-1.0
AXISBANK,0.019299907767643426,1,1.0
AXISBANK,-5.979425241353273e-05,6,1.0
AXISBANK,0.005404452375927251,7,-1.0
AXISBANK,-0.010335528091480691,21,1.0
AXISBANK,0.020130920990649975,1,-1.0
AXISBANK,0.018529189368074697,2,1.0
AXISBANK,0.002256507452753239,14,1.0
AXISBANK,0.012804159937897824,2,1.0
AXISBANK,0.009749936801018981,2,-1.0
AXISBANK,0.009515506182525748,1,1.0
AXISBANK,0.005483583166145393,6,1.0
AXISBANK,-0.0018055069237912949,7,1.0
AXISBANK,0.022018906958649928,9,-1.0
AXISBANK,-0.06159528417664532,24,-1.0
AXISBANK,0.0066704421612555,2,1.0
AXISBANK,0.004093104810756946,4,1.0
AXISBANK,0.005824505530958497,1,1.0
AXISBANK,-0.016112443379808102,15,1.0
AXISBANK,0.005081297249105754,8,1.0
AXISBANK,-0.006953346521076398,18,-1.0
AXISBANK,-0.011988831507342139,9,-1.0
AXISBANK,0.003224537230546206,13,1.0
AXISBANK,0.005593130673636342,8,-1.0
AXISBANK,0.00765347024483378,3,-1.0
AXISBANK,-0.002044111848077408,9,1.0
AXISBANK,-0.03125332757064982,22,-1.0
AXISBANK,0.010085498966345651,2,1.0
AXISBANK,-0.002051983371994807,16,-1.0
AXISBANK,0.004265884057962327,10,1.0
AXISBANK,0.006334653709751599,3,-1.0
AXISBANK,-4.477749973197127e-05,7,-1.0
AXISBANK,0.013589381381925223,6,1.0
AXISBANK,-0.05139815449125557,21,-1.0
AXISBANK,0.008681503317055523,2,1.0
AXISBANK,0.007889304462102583,6,1.0
AXISBANK,4.100182686745784e-05,9,1.0
AXISBANK,0.010775921693898415,4,1.0
AXISBANK,0.004424801636094371,8,-1.0
AXISBANK,0.006059819289280246,13,-1.0
AXISBANK,0.00570338774281116,7,-1.0
AXISBANK,0.0074558070622934855,2,-1.0
AXISBANK,0.004255448175270051,2,-1.0
AXISBANK,0.00464692135841653,1,-1.0
AXISBANK,0.005624359331887331,1,1.0
AXISBANK,0.0075909799400565555,1,-1.0
AXISBANK,-0.006653641833768584,15,-1.0
AXISBANK,0.007888005163441549,5,-1.0
AXISBANK,-0.0014223622124109763,13,1.0
AXISBANK,-0.0011606391692207444,16,-1.0
AXISBANK,0.011900947990942516,2,-1.0
AXISBANK,0.012043397618922633,3,1.0
AXISBANK,0.008514177653342359,2,1.0
AXISBANK,0.00953662461807261,2,1.0
AXISBANK,0.004318721134458805,3,1.0
AXISBANK,0.005522245405429557,1,1.0
AXISBANK,-0.00018946075903100557,9,1.0
AXISBANK,0.00929919495112588,1,-1.0
AXISBANK,0.008201583091888611,5,-1.0
AXISBANK,-0.014320523730334114,19,1.0
AXISBANK,0.018885018372467706,9,-1.0
AXISBANK,0.0063444024680213065,2,-1.0
AXISBANK,0.006291284913239522,3,-1.0
AXISBANK,0.0038240922879590744,4,-1.0
AXISBANK,0.0036587639243546143,2,-1.0
AXISBANK,-0.029522524824459887,17,1.0
AXISBANK,0.0036598300259072453,9,1.0
AXISBANK,0.013985815453346198,4,-1.0
AXISBANK,0.003699050886671644,7,-1.0
AXISBANK,0.004518468605565928,2,-1.0
AXISBANK,0.004506600011974622,1,-1.0
AXISBANK,0.005023458123916215,1,1.0
AXISBANK,-0.019422002812702406,14,1.0
AXISBANK,-0.019128948368329995,25,1.0
AXISBANK,-0.005286481550838187,11,-1.0
AXISBANK,0.0062514246720036405,8,1.0
AXISBANK,0.011042347614190989,2,1.0
AXISBANK,0.006613276189462653,1,-1.0
AXISBANK,-0.015236305473105921,13,-1.0
AXISBANK,-0.0330524734731114,21,-1.0
AXISBANK,0.008817288696985526,2,1.0
AXISBANK,-0.0764780398832979,17,-1.0
AXISBANK,0.012781168866277387,6,1.0
AXISBANK,0.01298325426043328,1,-1.0
AXISBANK,0.004587876132632618,7,-1.0
AXISBANK,0.003644231407882074,13,-1.0
AXISBANK,-0.014948933142242587,14,-1.0
AXISBANK,-0.021434150251312598,16,-1.0
AXISBANK,0.010988082338974125,1,-1.0
AXISBANK,0.0038458859010302732,11,1.0
AXISBANK,-0.008889755601148684,16,1.0
AXISBANK,0.006278788923664705,2,-1.0
AXISBANK,-0.028419257317627112,15,-1.0
AXISBANK,0.004333456368405119,7,1.0
AXISBANK,0.003047845147593897,7,-1.0
AXISBANK,-0.0021359488850202883,10,1.0
AXISBANK,0.006932695610806588,5,1.0
AXISBANK,0.002099901006504222,7,1.0
AXISBANK,0.004335605881584307,3,1.0
AXISBANK,0.004603724809910476,1,-1.0
AXISBANK,0.0035682802862840347,4,1.0
AXISBANK,0.003031705274129458,7,1.0
AXISBANK,-0.013672189699538345,18,-1.0
AXISBANK,0.0047421989401341,5,1.0
AXISBANK,-0.028652749398366244,22,1.0
AXISBANK,0.006666761455999624,2,1.0
AXISBANK,0.0061971571290960715,2,-1.0
AXISBANK,0.00566821655992679,3,-1.0
AXISBANK,0.007320997882861468,2,1.0
AXISBANK,0.007070605709999007,1,1.0
AXISBANK,-0.02244124321465854,20,1.0
AXISBANK,0.013130705243779054,6,-1.0
AXISBANK,-0.0015757685566146172,9,1.0
AXISBANK,0.010508315285251488,1,1.0
AXISBANK,-0.015563742781795231,10,1.0
AXISBANK,-0.011933138080347693,16,-1.0
AXISBANK,-0.0030678554466696374,14,-1.0
AXISBANK,0.012886970049541762,3,1.0
AXISBANK,0.007330696480126536,4,1.0
AXISBANK,0.007900317166154608,1,-1.0
AXISBANK,-0.0003962487377066711,12,-1.0
AXISBANK,0.0009081650583299232,12,1.0
AXISBANK,0.007357634062187644,2,1.0
AXISBANK,0.006223841621091284,1,-1.0
AXISBANK,0.006480735421254285,1,-1.0
AXISBANK,-0.03339165779299158,20,1.0
AXISBANK,0.02316123576476066,5,1.0
AXISBANK,-0.08878252741391501,27,-1.0
AXISBANK,-0.01250979157530749,14,-1.0
AXISBANK,0.008700706396683182,11,-1.0
AXISBANK,-0.01180905900635775,13,1.0
AXISBANK,-0.041670855278297926,10,-1.0
AXISBANK,0.0157990629048537,5,-1.0
AXISBANK,0.01044375277619332,11,-1.0
AXISBANK,0.0024623817780490822,8,1.0
AXISBANK,0.026824806763988174,6,1.0
AXISBANK,0.026907414989039143,4,1.0
AXISBANK,-0.07644563422673309,25,-1.0
AXISBANK,0.02358199196274314,4,1.0
